distance,rssi
0.1,-34.0
0.1,-34.0
0.1,-34.33388837087604
0.1,-34.25012456334227
0.1,-34.19980015988009
0.1,-34.16619580564212
0.1,-33.99743923454066
0.1,-33.99776490350537
0.1,-33.99801884131807
0.1,-33.99822256042703
0.1,-34.092451722980044
0.1,-34.08442601903163
0.1,-34.077611020600635
0.1,-34.14729535865897
0.1,-34.2079267223846
0.1,-34.19394254091456
0.1,-34.181550734616
0.1,-34.17048710769003
0.1,-34.16054313225934
0.1,-34.20755631730865
0.1,-34.196362795745216
0.1,-34.18613821518134
0.1,-34.227153082205575
0.1,-34.21604915558445
0.1,-34.25329695195997
0.1,-34.241577329492834
0.1,-34.27580863315497
0.1,-34.26364538913117
0.1,-34.25226802501139
0.1,-34.283887295247624
0.1,-34.27210855821351
0.1,-34.26101768405742
0.1,-34.25055476625493
0.1,-34.2012032217318
0.1,-34.15448832800731
0.1,-34.110202266763274
0.1,-34.14389834555738
0.1,-34.101099310047246
0.1,-34.134353191896636
0.1,-34.16603867195178
0.1,-34.16002135030752
0.1,-34.15427603622541
0.1,-34.14878534773831
0.1,-34.14353345458081
0.1,-34.17353293361918
0.1,-34.16749846158557
0.1,-34.161713294946836
0.1,-34.156163460215396
0.1,-34.15083608413938
0.1,-34.14571928251522
0.1,-34.1408020622317
0.1,-34.13607423475965
0.1,-34.131526339571025
0.1,-34.127149576195166
0.1,-34.122935743807865
0.1,-34.11887718740646
0.1,-34.08207198050025
0.1,-34.079381367369976
0.1,-34.1094667658687
0.1,-34.105900098676244
0.1,-34.102459291082226
0.1,-34.09913901918097
0.1,-34.0959342616023
0.1,-34.15734247384754
0.1,-34.15227902881566
0.1,-34.147388523763006
0.1,-34.14266414074366
0.1,-34.138099410984665
0.1,-34.1336881905519
0.1,-34.129424638155605
0.1,-34.093458846415444
0.1,-34.05868696289292
0.1,-34.08858140302577
0.1,-34.08577167440556
0.1,-34.08305420956713
0.1,-34.08042569331587
0.1,-34.109498949872595
0.1,-34.10604033872928
0.1,-34.10269397416457
0.1,-34.06792503919144
0.1,-34.06578499403686
0.1,-34.06371391071527
0.1,-34.06170942744057
0.1,-34.059769275806346
0.1,-34.08931209812233
0.1,-34.14931289549654
0.1,-34.14462660025015
0.1,-34.14008969233864
0.1,-34.13569720072745
0.1,-34.13144433856819
0.1,-34.095998832620765
0.1,-34.09299259929112
0.1,-34.12138530663537
0.1,-34.11758681487989
0.1,-34.11390838877769
0.1,-34.11034612446887
0.1,-34.10689625481788
0.1,-34.103555143761874
0.1,-34.06907155458213
0.1,-34.066913738647045
0.1,-34.03359047395695
0.1,-34.03254155151603
0.1,-34.062746225516435
0.1,-34.02957273099917
0.1,-33.997440312328074
0.1,-33.997520185826865
0.1,-33.997597555105216
0.1,-34.028867654826854
0.1,-34.027967245035754
0.1,-34.02709503007756
0.1,-34.026250117101085
0.1,-34.025431642430426
0.1,-33.99346218012225
0.1,-33.993665987062194
0.1,-33.99386342243932
0.1,-34.0252226550423
0.1,-34.05560201902653
0.1,-34.053869289670075
0.1,-34.05219067749543
0.1,-34.050564481431415
0.1,-34.04898905485908
0.1,-34.07861774406617
0.1,-34.07616854892386
0.1,-34.042644190621985
0.1,-34.04131582139131
0.1,-34.07117752268814
0.1,-34.06896053575745
0.1,-34.06681268888163
0.1,-34.064731817956904
0.1,-34.09385956301138
0.1,-34.12207921662305
0.1,-34.14941917510665
0.1,-34.175906939080456
0.1,-34.201569142416936
0.1,-34.19529245582127
0.1,-34.189211368128035
0.1,-34.18331977050494
0.1,-34.239885709994425
0.1,-34.23241654372701
0.1,-34.22518007716475
0.1,-34.24930425806331
0.1,-34.27267693731621
0.1,-34.2641873584357
0.1,-34.255962216824564
0.1,-34.24799326471838
0.1,-34.2714054231424
0.1,-34.262955885204015
0.1,-34.254769496289384
0.1,-34.21570621030071
0.1,-34.20899094619101
0.1,-34.202484799997634
0.1,-34.165050295529554
0.1,-34.15991216440316
0.1,-34.154934025802305
0.1,-34.15011089431456
0.1,-34.14543794019304
0.1,-34.14091048446706
0.1,-34.105394371209414
0.1,-34.13324294850607
