rssi,node,sequence
-36.470107704216296,192.168.4.12,32816
-36.4243466080947,192.168.4.12,32832
-36.44226534895213,192.168.4.12,32848
-36.521881488444656,192.168.4.12,32864
-36.536764144422825,192.168.4.12,32896
-36.52005602067821,192.168.4.12,32912
-36.47274055444424,192.168.4.12,32960
-36.42689796293697,192.168.4.12,33008
-36.35135502795962,192.168.4.12,33040
-36.30929096136639,192.168.4.12,33056
-36.29966357250439,192.168.4.12,33072
-36.32146312226371,192.168.4.12,33088
-36.31145686838951,192.168.4.12,33104
-36.364016473827895,192.168.4.12,33120
-36.35268567364619,192.168.4.12,33152
-36.31058044192558,192.168.4.12,33168
-36.20753163498657,192.168.4.12,33184
-36.13881760311881,192.168.4.12,33200
-36.1656236845816,192.168.4.12,33216
-36.191595354141214,192.168.4.12,33232
-36.185631560543726,192.168.4.12,33248
-36.24210742137614,192.168.4.12,33264
-36.265698336746446,192.168.4.12,33296
-36.350808875789504,192.168.4.12,33312
-36.46439710112202,192.168.4.12,33328
-36.73008434859272,192.168.4.12,33344
-36.73848599482217,192.168.4.12,33376
-36.68437228046619,192.168.4.12,33392
-36.600816070812925,192.168.4.12,33408
-36.55098763343384,192.168.4.12,33424
-36.47158332971402,192.168.4.12,33440
-36.42577753597581,192.168.4.12,33456
-36.38139754649926,192.168.4.12,33472
-36.30727211917373,192.168.4.12,33488
-36.2354540020778,192.168.4.12,33504
-36.19699821784237,192.168.4.12,33552
-36.2219931235465,192.168.4.12,33568
-36.18395635067599,192.168.4.12,33600
-36.115976725017184,192.168.4.12,33696
-36.11236673854799,192.168.4.12,33744
-36.07774230706509,192.168.4.12,33760
-36.07532243720852,192.168.4.12,33776
-36.04185108747609,192.168.4.12,33840
-36.040548397107685,192.168.4.12,33856
-36.10153984406715,192.168.4.12,33872
-36.0983792346339,192.168.4.12,33888
-36.12644379175047,192.168.4.12,33904
-36.09138122023839,192.168.4.12,33936
-36.08853681712365,192.168.4.12,33952
-36.11690772803527,192.168.4.12,33968
-36.17552231510776,192.168.4.12,33984
-37.04160846037404,192.168.4.12,34000
-37.040313323462655,192.168.4.12,34016
-37.039058500074965,192.168.4.12,34032
-37.037842735369466,192.168.4.12,34048
-36.97441129023993,192.168.4.12,34064
-36.91295426451264,192.168.4.12,34080
-60.0,192.168.4.5,43504
-60.0,192.168.4.5,43520
-60.0,192.168.4.5,43568
-59.49825262069477,192.168.4.5,43584
-59.19680813893495,192.168.4.5,43600
-58.99551718561542,192.168.4.5,43632
-58.70675209471966,192.168.4.5,43664
-58.74404631132491,192.168.4.5,43680
-58.773126183272986,192.168.4.5,43696
-58.59079869510739,192.168.4.5,43744
-58.62928897723239,192.168.4.5,43760
-58.66147028033033,192.168.4.5,43824
-57.0,192.168.4.7,43824
-56.499750124937535,192.168.4.7,43840
-58.52735383751482,192.168.4.5,43840
-56.33288936987704,192.168.4.7,43856
-58.4119658141048,192.168.4.5,43856
-56.24937618540986,192.168.4.7,43872
-58.4537778471108,192.168.4.5,43872
-56.40039972019986,192.168.4.7,43920
-58.356003530284354,192.168.4.5,43920
-56.33305656070261,192.168.4.7,43984
-58.33325696437838,192.168.4.5,43984
-56.28486098077075,192.168.4.7,44000
-58.31294842234927,192.168.4.5,44000
-58.294695127627584,192.168.4.5,44016
-56.37580979576912,192.168.4.7,44016
-58.390199514584495,192.168.4.5,44032
-56.21949881274333,192.168.4.7,44032
-56.09409986626904,192.168.4.7,44064
-58.3691560371458,192.168.4.5,44080
-56.08524864718123,192.168.4.7,44080
-55.99103856572526,192.168.4.7,44096
-58.40200398523577,192.168.4.5,44096
-58.38174484504118,192.168.4.5,44112
-55.91104040463771,192.168.4.7,44112
-55.84221342495836,192.168.4.7,44128
-58.46085002961739,192.168.4.5,44128
-58.43895369748749,192.168.4.5,44144
-55.92453756809613,192.168.4.7,44144
-58.418644050745606,192.168.4.5,44160
-55.929612819270254,192.168.4.7,44160
-56.18968701065642,192.168.4.7,44192
-58.5802880624405,192.168.4.5,44192
-58.68699808970535,192.168.4.5,44240
-56.36094632571833,192.168.4.7,44240
-56.51487400537038,192.168.4.7,44288
-58.743659428910334,192.168.4.5,44288
-58.83907308600766,192.168.4.5,44320
-56.65405171985002,192.168.4.7,44320
-58.97022276240123,192.168.4.5,44368
-56.67270872621776,192.168.4.7,44368
-56.74182057863878,192.168.4.7,44432
-59.134472474033686,192.168.4.5,44432
-59.24933740769986,192.168.4.5,44448
-59.27896134688702,192.168.4.5,44464
-56.80522699803622,192.168.4.7,44464
-59.34589268400083,192.168.4.5,44480
-56.814748088838,192.168.4.7,44480
-59.29426437006678,192.168.4.5,44512
-59.283120764020495,192.168.4.5,44528
-56.87106287203536,192.168.4.7,44528
-59.3473579190725,192.168.4.5,44544
-56.83076026307621,192.168.4.7,44544
-59.29751383557088,192.168.4.5,44560
-56.83839887549066,192.168.4.7,44560
-56.80142523186238,192.168.4.7,44576
-59.25002062197221,192.168.4.5,44576
-56.853148577401726,192.168.4.7,44592
-56.90164537339938,192.168.4.7,44608
-59.31344071961958,192.168.4.5,44608
