sender, sequence, rssi
192.168.4.12, 56000, -81
192.168.4.12, 56080, -71
192.168.4.12, 56128, -78
192.168.4.12, 56144, -81
192.168.4.12, 56160, -78
192.168.4.12, 56192, -73
192.168.4.12, 56208, -81
192.168.4.12, 56224, -77
192.168.4.12, 56256, -90
192.168.4.12, 56272, -80
192.168.4.12, 56336, -72
192.168.4.12, 56384, -74
192.168.4.5, 52096, -65
192.168.4.5, 52144, -64
192.168.4.5, 52160, -71
192.168.4.5, 52192, -65
192.168.4.5, 52224, -64
192.168.4.5, 52256, -67
192.168.4.5, 52272, -67
192.168.4.5, 52288, -66
192.168.4.5, 52304, -68
192.168.4.5, 52320, -68
192.168.4.5, 52336, -67
192.168.4.5, 52352, -68
192.168.4.5, 52384, -68
192.168.4.5, 52400, -67
192.168.4.5, 52416, -67
192.168.4.5, 52432, -66
192.168.4.5, 52464, -66
192.168.4.5, 52480, -66
192.168.4.5, 52496, -65
192.168.4.5, 52528, -65
192.168.4.5, 52544, -64
192.168.4.5, 52576, -64
192.168.4.5, 52624, -66
192.168.4.5, 52720, -66
192.168.4.5, 52736, -67
192.168.4.5, 52768, -67
192.168.4.5, 52880, -66
192.168.4.5, 52896, -66
192.168.4.5, 52928, -66
192.168.4.5, 52944, -65
192.168.4.12, 56400, -73
192.168.4.12, 56416, -84
192.168.4.12, 56432, -79
192.168.4.12, 56448, -72
192.168.4.12, 56480, -79
192.168.4.12, 56576, -85
192.168.4.12, 56592, -75
192.168.4.12, 56608, -82
192.168.4.12, 56640, -75
192.168.4.12, 56656, -72
192.168.4.12, 56688, -69
192.168.4.12, 56704, -72
192.168.4.12, 56720, -76
192.168.4.12, 56736, -81
192.168.4.12, 56752, -70
192.168.4.12, 56768, -75
192.168.4.12, 56784, -65
192.168.4.12, 56816, -71
192.168.4.12, 56928, -69
192.168.4.12, 56944, -77
192.168.4.12, 56976, -67
192.168.4.12, 56992, -73
192.168.4.12, 57008, -65
192.168.4.12, 57024, -74
192.168.4.12, 57040, -77
192.168.4.12, 57056, -70
192.168.4.12, 57072, -71
192.168.4.12, 57088, -72
192.168.4.12, 57104, -72
192.168.4.12, 57120, -72
192.168.4.12, 57152, -65
192.168.4.12, 57168, -66
192.168.4.12, 57232, -69
192.168.4.12, 57248, -80
192.168.4.12, 57264, -68
192.168.4.12, 57280, -66
192.168.4.12, 57296, -68
192.168.4.12, 57312, -66
192.168.4.12, 57328, -64
192.168.4.12, 57344, -64
192.168.4.12, 57360, -66
192.168.4.12, 57376, -72
192.168.4.12, 57392, -68
192.168.4.12, 57408, -68
192.168.4.12, 57488, -70
192.168.4.12, 57520, -71
192.168.4.12, 57536, -67
192.168.4.12, 57552, -77
192.168.4.12, 57568, -76
192.168.4.12, 57584, -69
192.168.4.12, 57600, -74
192.168.4.12, 57616, -79
192.168.4.12, 57680, -77
192.168.4.12, 57696, -73
192.168.4.12, 57712, -67
192.168.4.12, 57728, -67
192.168.4.12, 57776, -70
192.168.4.12, 57792, -65
192.168.4.12, 57808, -64
192.168.4.12, 57824, -62
192.168.4.6, 61056, -69
192.168.4.6, 61120, -63
192.168.4.6, 61136, -78
192.168.4.6, 61184, -67
192.168.4.6, 61200, -75
192.168.4.6, 61248, -68
192.168.4.6, 61264, -71
192.168.4.6, 61280, -71
192.168.4.6, 61296, -69
192.168.4.6, 61312, -65
192.168.4.6, 61328, -80
192.168.4.6, 61360, -68
192.168.4.6, 61392, -85
192.168.4.6, 61408, -63
192.168.4.6, 61424, -64
192.168.4.6, 61472, -74
192.168.4.6, 61488, -65
192.168.4.6, 61552, -62
192.168.4.6, 61568, -65
192.168.4.6, 61584, -77
192.168.4.6, 61616, -73
192.168.4.6, 61632, -71
192.168.4.6, 61648, -69
192.168.4.6, 61664, -77
192.168.4.6, 61680, -67
192.168.4.6, 61696, -82
192.168.4.6, 61712, -68
192.168.4.6, 61760, -69
192.168.4.6, 61776, -71
192.168.4.6, 61792, -67
192.168.4.10, 61712, -74
192.168.4.10, 61760, -76
192.168.4.10, 61776, -82
192.168.4.10, 61792, -81
192.168.4.10, 61824, -83
192.168.4.10, 61872, -75
192.168.4.10, 61888, -70
192.168.4.10, 61952, -76
192.168.4.10, 61968, -79
192.168.4.10, 61984, -75
192.168.4.10, 62000, -75
192.168.4.10, 62016, -76
192.168.4.10, 62080, -72
192.168.4.10, 62096, -78
192.168.4.10, 62112, -79
192.168.4.10, 62128, -72
192.168.4.10, 62144, -74
192.168.4.10, 62160, -71
192.168.4.10, 62176, -70
192.168.4.10, 62192, -74
192.168.4.10, 62224, -73
192.168.4.10, 62240, -72
192.168.4.10, 62256, -74
192.168.4.10, 62272, -75
192.168.4.10, 62304, -73
192.168.4.10, 62320, -73
192.168.4.10, 62336, -75
192.168.4.10, 62400, -66
192.168.4.10, 62416, -71
192.168.4.10, 62432, -66
192.168.4.5, 52960, -67
192.168.4.5, 52976, -66
192.168.4.5, 52992, -67
192.168.4.5, 53072, -66
192.168.4.5, 53136, -66
192.168.4.5, 53152, -67
192.168.4.5, 53184, -66
192.168.4.5, 53216, -66
192.168.4.5, 53248, -66
192.168.4.5, 53264, -66
192.168.4.5, 53344, -67
192.168.4.5, 53360, -66
192.168.4.5, 53408, -66
192.168.4.5, 53424, -67
192.168.4.5, 53440, -67
192.168.4.5, 53536, -65
192.168.4.5, 53568, -67
192.168.4.5, 53584, -67
192.168.4.5, 53600, -66
192.168.4.5, 53616, -65
192.168.4.5, 53648, -66
192.168.4.5, 53664, -65
192.168.4.5, 53728, -67
192.168.4.5, 53744, -64
192.168.4.5, 53760, -65
192.168.4.5, 53776, -66
192.168.4.5, 53840, -67
192.168.4.5, 53856, -62
192.168.4.5, 53872, -62
192.168.4.5, 53888, -61
192.168.4.10, 62448, -65
192.168.4.10, 62464, -66
192.168.4.10, 62480, -65
192.168.4.10, 62496, -64
192.168.4.10, 62512, -65
192.168.4.10, 62528, -71
192.168.4.10, 62544, -64
192.168.4.10, 62592, -71
192.168.4.10, 62608, -70
192.168.4.10, 62624, -65
192.168.4.10, 62640, -70
192.168.4.10, 62704, -70
192.168.4.10, 62752, -78
192.168.4.10, 62768, -78
192.168.4.10, 62784, -78
192.168.4.10, 62800, -78
192.168.4.10, 62816, -74
192.168.4.10, 62864, -69
192.168.4.10, 62880, -69
192.168.4.10, 62896, -70
192.168.4.10, 62912, -69
192.168.4.10, 62928, -70
192.168.4.10, 62944, -68
192.168.4.10, 62960, -69
192.168.4.10, 62976, -68
192.168.4.10, 63024, -67
192.168.4.10, 63056, -70
192.168.4.10, 63072, -72
192.168.4.10, 63088, -71
192.168.4.10, 63136, -72
192.168.4.5, 53936, -60
192.168.4.5, 53952, -60
192.168.4.5, 54048, -61
192.168.4.5, 54112, -61
192.168.4.5, 54240, -64
192.168.4.5, 54256, -63
192.168.4.5, 54272, -61
192.168.4.5, 54320, -64
192.168.4.5, 54336, -63
192.168.4.5, 54352, -64
192.168.4.5, 54368, -60
192.168.4.5, 54416, -62
192.168.4.5, 54480, -62
192.168.4.5, 54496, -63
192.168.4.5, 54512, -64
192.168.4.5, 54528, -67
192.168.4.5, 54544, -64
192.168.4.5, 54576, -64
192.168.4.5, 54624, -64
192.168.4.5, 54688, -64
192.168.4.5, 54704, -63
192.168.4.5, 54720, -64
192.168.4.5, 54736, -60
192.168.4.5, 54752, -63
192.168.4.5, 54800, -62
192.168.4.5, 54896, -67
192.168.4.5, 54928, -67
192.168.4.5, 54944, -63
192.168.4.5, 55008, -67
192.168.4.5, 55040, -69
192.168.4.6, 61824, -71
192.168.4.6, 61856, -66
192.168.4.6, 61872, -73
192.168.4.6, 61888, -70
192.168.4.6, 61952, -82
192.168.4.6, 61968, -72
192.168.4.6, 61984, -78
192.168.4.6, 62000, -68
192.168.4.6, 62016, -68
192.168.4.6, 62080, -73
192.168.4.6, 62096, -66
192.168.4.6, 62112, -70
192.168.4.6, 62128, -71
192.168.4.6, 62144, -74
192.168.4.6, 62160, -78
192.168.4.6, 62176, -76
192.168.4.6, 62192, -76
192.168.4.6, 62224, -75
192.168.4.6, 62240, -68
192.168.4.6, 62256, -78
192.168.4.6, 62272, -68
192.168.4.6, 62304, -65
192.168.4.6, 62320, -72
192.168.4.6, 62336, -78
192.168.4.6, 62400, -68
192.168.4.6, 62416, -71
192.168.4.6, 62432, -69
192.168.4.6, 62448, -73
192.168.4.6, 62464, -71
192.168.4.6, 62480, -70
192.168.4.10, 63152, -72
192.168.4.10, 63168, -82
192.168.4.10, 63184, -81
192.168.4.10, 63200, -79
192.168.4.10, 63216, -74
192.168.4.10, 63232, -75
192.168.4.10, 63248, -66
192.168.4.10, 63264, -65
192.168.4.10, 63280, -69
192.168.4.10, 63296, -62
192.168.4.10, 63312, -64
192.168.4.10, 63328, -60
192.168.4.10, 63360, -66
192.168.4.10, 63440, -69
192.168.4.10, 63504, -69
192.168.4.10, 63568, -68
192.168.4.10, 63616, -67
192.168.4.10, 63632, -64
192.168.4.10, 63648, -63
192.168.4.10, 63664, -63
192.168.4.10, 63680, -64
192.168.4.10, 63696, -61
192.168.4.10, 63712, -61
192.168.4.10, 63728, -62
192.168.4.10, 63792, -62
192.168.4.10, 63840, -62
192.168.4.10, 63856, -62
192.168.4.10, 63872, -63
192.168.4.10, 63888, -63
192.168.4.10, 63936, -63
192.168.4.6, 62496, -78
192.168.4.6, 62512, -68
192.168.4.6, 62528, -71
192.168.4.6, 62544, -66
192.168.4.6, 62592, -71
192.168.4.6, 62608, -73
192.168.4.6, 62624, -68
192.168.4.6, 62640, -66
192.168.4.6, 62704, -82
192.168.4.6, 62720, -70
192.168.4.6, 62736, -68
192.168.4.6, 62752, -69
192.168.4.6, 62768, -73
192.168.4.6, 62784, -71
192.168.4.6, 62800, -71
192.168.4.6, 62816, -69
192.168.4.6, 62864, -67
192.168.4.6, 62880, -71
192.168.4.6, 62896, -70
192.168.4.6, 62912, -66
192.168.4.6, 62928, -66
192.168.4.6, 62944, -66
192.168.4.6, 62960, -65
192.168.4.6, 62976, -64
192.168.4.6, 63024, -68
192.168.4.6, 63056, -66
192.168.4.6, 63072, -66
192.168.4.6, 63088, -67
192.168.4.6, 63136, -68
192.168.4.6, 63152, -67
192.168.4.5, 55056, -63
192.168.4.5, 55072, -62
192.168.4.5, 55088, -63
192.168.4.5, 55104, -63
192.168.4.5, 55136, -62
192.168.4.5, 55200, -60
192.168.4.5, 55232, -60
192.168.4.5, 55328, -66
192.168.4.5, 55344, -65
192.168.4.5, 55376, -64
192.168.4.5, 55392, -61
192.168.4.5, 55408, -62
192.168.4.5, 55424, -66
192.168.4.5, 55472, -62
192.168.4.5, 55488, -59
192.168.4.5, 55504, -74
192.168.4.5, 55520, -63
192.168.4.5, 55536, -60
192.168.4.5, 55568, -59
192.168.4.5, 55584, -62
192.168.4.5, 55600, -59
192.168.4.5, 55616, -59
192.168.4.5, 55680, -67
192.168.4.5, 55696, -65
192.168.4.5, 55712, -60
192.168.4.5, 55744, -70
192.168.4.5, 55760, -60
192.168.4.5, 55776, -59
192.168.4.5, 55808, -64
192.168.4.5, 55824, -61
192.168.4.7, 1168, -70
192.168.4.7, 1184, -71
192.168.4.7, 1200, -71
192.168.4.7, 1264, -70
192.168.4.7, 1280, -69
192.168.4.7, 1296, -69
192.168.4.7, 1312, -70
192.168.4.7, 1328, -70
192.168.4.7, 1376, -67
192.168.4.7, 1392, -70
192.168.4.7, 1408, -69
192.168.4.7, 1424, -71
192.168.4.7, 1456, -80
192.168.4.7, 1472, -71
192.168.4.7, 1504, -71
192.168.4.7, 1520, -70
192.168.4.7, 1552, -69
192.168.4.7, 1568, -71
192.168.4.7, 1584, -70
192.168.4.7, 1600, -70
192.168.4.7, 1616, -68
192.168.4.7, 1632, -70
192.168.4.7, 1664, -82
192.168.4.7, 1696, -70
192.168.4.7, 1712, -70
192.168.4.7, 1728, -72
192.168.4.7, 1744, -70
192.168.4.7, 1760, -69
192.168.4.7, 1776, -69
192.168.4.7, 1792, -69
192.168.4.7, 1808, -69
192.168.4.7, 1824, -80
192.168.4.7, 1872, -72
192.168.4.7, 1888, -72
192.168.4.7, 1936, -72
192.168.4.7, 1952, -72
192.168.4.7, 2048, -72
192.168.4.7, 2064, -72
192.168.4.7, 2112, -82
192.168.4.7, 2176, -71
192.168.4.7, 2208, -72
192.168.4.7, 2224, -71
192.168.4.7, 2240, -70
192.168.4.7, 2320, -71
192.168.4.7, 2384, -71
192.168.4.7, 2400, -68
192.168.4.7, 2416, -68
192.168.4.7, 2448, -70
192.168.4.7, 2464, -69
192.168.4.7, 2640, -73
192.168.4.7, 2672, -71
192.168.4.7, 2688, -71
192.168.4.7, 2736, -71
192.168.4.7, 2768, -69
192.168.4.7, 2784, -71
192.168.4.7, 2864, -71
192.168.4.7, 2880, -79
192.168.4.7, 2896, -69
192.168.4.7, 2928, -69
192.168.4.7, 2944, -69
192.168.4.7, 2960, -70
192.168.4.7, 2976, -71
192.168.4.7, 2992, -69
192.168.4.7, 3008, -69
192.168.4.7, 3024, -69
192.168.4.7, 3072, -80
192.168.4.7, 3088, -69
192.168.4.7, 3120, -69
192.168.4.7, 3136, -70
192.168.4.7, 3152, -83
192.168.4.7, 3168, -70
192.168.4.7, 3184, -70
192.168.4.7, 3200, -70
192.168.4.7, 3216, -69
192.168.4.7, 3232, -69
192.168.4.7, 3248, -69
192.168.4.7, 3264, -71
192.168.4.7, 3296, -70
192.168.4.7, 3344, -71
192.168.4.7, 3360, -83
192.168.4.7, 3376, -69
192.168.4.7, 3392, -70
192.168.4.7, 3408, -69
192.168.4.7, 3424, -71
192.168.4.7, 3440, -71
192.168.4.7, 3456, -69
192.168.4.7, 3472, -70
192.168.4.7, 3488, -70
192.168.4.7, 3536, -71
192.168.4.7, 3552, -69
192.168.4.6, 63168, -66
192.168.4.6, 63184, -69
192.168.4.6, 63200, -68
192.168.4.6, 63216, -68
192.168.4.6, 63232, -69
192.168.4.6, 63248, -69
192.168.4.6, 63264, -66
192.168.4.6, 63280, -66
192.168.4.6, 63296, -64
192.168.4.6, 63312, -65
192.168.4.6, 63328, -66
192.168.4.6, 63360, -63
192.168.4.6, 63440, -64
192.168.4.6, 63504, -66
192.168.4.6, 63568, -64
192.168.4.6, 63616, -65
192.168.4.6, 63632, -65
192.168.4.6, 63648, -64
192.168.4.6, 63664, -65
192.168.4.6, 63680, -65
192.168.4.6, 63696, -64
192.168.4.6, 63712, -65
192.168.4.6, 63728, -65
192.168.4.6, 63792, -63
192.168.4.6, 63840, -64
192.168.4.6, 63856, -65
192.168.4.6, 63872, -63
192.168.4.6, 63888, -64
192.168.4.6, 63936, -64
192.168.4.6, 63952, -64
192.168.4.7, 3568, -71
192.168.4.7, 3584, -71
192.168.4.7, 3600, -70
192.168.4.7, 3632, -71
192.168.4.7, 3648, -72
192.168.4.7, 3696, -71
192.168.4.7, 3712, -70
192.168.4.7, 3728, -70
192.168.4.7, 3760, -70
192.168.4.7, 3776, -69
192.168.4.7, 3792, -70
192.168.4.7, 3808, -70
192.168.4.7, 3856, -69
192.168.4.7, 3872, -72
192.168.4.7, 3888, -69
192.168.4.7, 3904, -70
192.168.4.7, 3920, -69
192.168.4.7, 3936, -69
192.168.4.7, 3952, -69
192.168.4.7, 3984, -71
192.168.4.7, 4000, -69
192.168.4.7, 4016, -71
192.168.4.7, 4032, -71
192.168.4.7, 4048, -69
192.168.4.7, 4064, -71
192.168.4.7, 4096, -70
192.168.4.7, 4112, -69
192.168.4.7, 4128, -71
192.168.4.7, 4144, -71
192.168.4.7, 4160, -69
192.168.4.10, 63952, -61
192.168.4.10, 63984, -62
192.168.4.10, 64000, -62
192.168.4.10, 64016, -64
192.168.4.10, 64032, -63
192.168.4.10, 64048, -63
192.168.4.10, 64064, -63
192.168.4.10, 64112, -64
192.168.4.10, 64128, -62
192.168.4.10, 64144, -64
192.168.4.10, 64160, -62
192.168.4.10, 64176, -63
192.168.4.10, 64192, -63
192.168.4.10, 64208, -63
192.168.4.10, 64224, -62
192.168.4.10, 64240, -62
192.168.4.10, 64256, -63
192.168.4.10, 64272, -63
192.168.4.10, 64352, -62
192.168.4.10, 64384, -64
192.168.4.10, 64400, -61
192.168.4.10, 64416, -64
192.168.4.10, 64432, -62
192.168.4.10, 64448, -62
192.168.4.10, 64464, -62
192.168.4.10, 64480, -62
192.168.4.10, 64496, -62
192.168.4.10, 64512, -63
192.168.4.10, 64528, -61
192.168.4.10, 64544, -64
192.168.4.5, 55840, -64
