distance,rssi
10.1,-84
10.1,-84
10.1,-83
10.1,-85
10.1,-86
10.1,-84
10.1,-84
10.1,-85
10.1,-83
10.1,-85
10.1,-83
10.1,-85
10.1,-82
10.1,-82
10.1,-84
10.1,-83
10.1,-82
10.1,-82
10.1,-83
10.1,-82
10.1,-82
10.1,-82
10.1,-81
10.1,-81
10.1,-82
10.1,-81
10.1,-84
10.1,-83
10.1,-83
10.1,-82
10.1,-84
10.1,-84
10.1,-84
10.1,-84
10.1,-83
10.1,-82
10.1,-83
10.1,-84
10.1,-84
10.1,-83
10.1,-84
10.1,-83
10.1,-82
10.1,-84
10.1,-84
10.1,-84
10.1,-84
10.1,-84
10.1,-85
10.1,-83
10.1,-84
10.1,-84
10.1,-84
10.1,-84
10.1,-85
10.1,-83
10.1,-84
10.1,-84
10.1,-82
10.1,-83
10.1,-83
10.1,-84
10.1,-84
10.1,-82
10.1,-84
10.1,-83
11,-81
11,-83
11,-82
11,-83
11,-83
11,-83
11,-82
11,-80
11,-80
11,-82
11,-81
11,-81
11,-81
11,-82
11,-82
11,-80
11,-80
11,-80
11,-80
11,-79
11,-80
11,-83
11,-83
11,-84
11,-84
11,-82
11,-81
11,-80
11,-80
11,-81
11,-81
11,-79
11,-81
11,-81
11,-80
11,-81
11,-81
11,-81
11,-79
11,-80
11,-81
11,-80
11,-81
11,-79
11,-79
11,-81
11,-81
11,-79
11,-80
11,-79
11,-81
11,-81
11,-82
11,-81
11,-82
11,-82
11,-83
11,-81
11,-82
11,-82
11,-80
11,-81
11,-83
11,-83
11,-81
11,-80
11,-82
11,-83
11,-81
11,-81
11,-82
11,-84
11,-82
11,-80
11,-82
11,-81
11,-81
11,-82
11,-81
11,-79
11,-81
11,-82
11,-83
11,-83
11,-81
11,-83
11,-81
11,-80
11,-80
11,-80
11,-81
11,-81
11,-81
11,-81
11,-80
11,-82
11,-82
11,-82
11,-83
11,-80
11,-80
11,-82
11,-83
11,-82
11,-82
11,-80
11,-82
11,-81
11,-81
11,-79
11,-81
11,-81
11,-82
11,-82
11,-82
11,-82
11,-81
11,-81
11,-81
11,-81
11,-81
11,-82
11,-81
11,-83
11,-79
11,-82
11,-80
11,-82
11,-81
11,-80
11,-80
11,-82
11,-82
11,-82
11,-80
11,-81
11,-81
11,-81
11,-82
11,-79
11,-80
11,-81
11,-82
11,-79
11,-81
11,-81
11,-81
11,-82
11,-81
11,-83
11,-82
11,-82
11,-80
11,-81
11,-82
11,-80
11,-81
11,-82
11,-81
11,-82
11,-80
11,-81
11,-82
11,-81
11,-81
11,-81
11,-81
11,-80
11,-82
11,-82
11,-82
11,-80
11,-80
11,-83
11,-81
11,-81
11,-82
11,-82
11,-81
11,-83
11,-84
11,-83
11,-85
11,-83
11,-82
11,-83
11,-81
11,-82
11,-83
11,-82
11,-82
11,-85
11,-83
11,-85
11,-83
11,-83
12,-81
12,-79
12,-80
12,-81
12,-79
12,-82
12,-84
12,-82
12,-84
12,-82
12,-83
12,-81
12,-80
12,-84
12,-82
12,-83
12,-81
12,-82
12,-84
12,-82
12,-83
12,-86
12,-83
12,-82
12,-81
12,-84
12,-83
12,-82
12,-84
12,-83
12,-81
12,-83
12,-80
12,-83
12,-83
12,-83
12,-84
12,-82
12,-82
12,-83
12,-84
12,-84
12,-83
12,-85
12,-82
12,-86
12,-84
12,-82
12,-82
12,-86
12,-82
12,-82
12,-82
12,-82
12,-83
12,-84
12,-81
12,-83
12,-82
12,-84
12,-83
12,-83
12,-81
12,-83
12,-82
12,-84
12,-82
12,-84
12,-83
12,-82
12,-82
12,-84
12,-82
12,-84
12,-83
12,-82
12,-82
12,-81
12,-83
12,-85
12,-83
12,-83
12,-82
12,-83
12,-83
12,-82
12,-81
12,-83
12,-82
12,-84
12,-81
12,-82
12,-80
12,-81
12,-83
12,-82
12,-81
12,-84
12,-81
12,-81
12,-82
12,-80
12,-82
12,-84
12,-83
12,-82
12,-82
12,-83
12,-80
12,-81
12,-81
12,-83
12,-80
12,-81
12,-82
12,-81
12,-83
12,-84
12,-84
12,-85
12,-81
12,-82
12,-85
12,-82
12,-83
12,-83
12,-84
12,-81
12,-84
12,-81
12,-83
12,-83
12,-84
12,-81
12,-85
12,-84
12,-84
12,-86
12,-86
12,-82
12,-83
12,-83
12,-83
12,-85
12,-85
12,-83
12,-83
12,-81
12,-81
12,-82
12,-85
12,-82
12,-84
12,-84
12,-84
12,-82
12,-84
12,-83
12,-81
12,-82
12,-81
12,-83
12,-83
12,-85
12,-85
12,-83
12,-84
12,-83
13,-85
13,-84
13,-85
13,-84
13,-85
13,-86
13,-86
13,-85
13,-86
13,-88
13,-86
13,-86
13,-85
13,-87
13,-87
13,-84
13,-86
13,-84
13,-86
13,-85
13,-84
13,-84
13,-87
13,-84
13,-85
13,-85
13,-84
13,-86
13,-84
13,-85
13,-83
13,-84
13,-85
13,-84
13,-84
13,-83
13,-85
13,-86
13,-84
13,-84
13,-83
13,-84
13,-83
13,-84
13,-83
13,-83
13,-85
13,-83
13,-84
13,-85
13,-87
13,-85
13,-84
13,-83
13,-83
13,-84
13,-84
13,-83
13,-85
13,-85
13,-84
13,-84
13,-83
13,-84
13,-85
13,-84
13,-85
13,-83
13,-83
13,-83
13,-84
13,-83
13,-82
13,-84
13,-84
13,-83
13,-84
13,-84
13,-83
13,-85
13,-85
13,-83
13,-84
13,-85
13,-85
13,-85
13,-86
13,-85
13,-86
13,-85
13,-85
13,-85
13,-85
13,-87
13,-87
13,-87
13,-86
13,-88
13,-86
13,-87
13,-86
13,-87
13,-87
13,-85
13,-88
13,-88
13,-85
13,-86
13,-87
13,-87
13,-86
13,-85
13,-87
13,-87
13,-87
13,-87
