sender,sequence,rssi
192.168.4.8,48704,-64
192.168.4.8,48720,-63
192.168.4.8,48736,-65
192.168.4.8,48768,-73
192.168.4.8,48784,-70
192.168.4.8,48816,-69
192.168.4.8,48832,-68
192.168.4.8,48848,-67
192.168.4.8,48864,-70
192.168.4.8,48880,-66
192.168.4.8,48896,-64
192.168.4.8,48912,-62
192.168.4.8,48928,-63
192.168.4.8,48944,-63
192.168.4.8,48960,-66
192.168.4.8,48976,-64
192.168.4.8,48992,-62
192.168.4.8,49088,-73
192.168.4.8,49120,-70
192.168.4.8,49136,-70
192.168.4.8,49168,-64
192.168.4.8,49200,-64
192.168.4.8,49232,-64
192.168.4.8,49248,-67
192.168.4.8,49280,-68
192.168.4.8,49296,-65
192.168.4.8,49312,-66
192.168.4.8,49376,-73
192.168.4.8,49408,-75
192.168.4.8,49424,-73
192.168.4.8,49440,-75
192.168.4.8,49488,-73
192.168.4.8,49520,-68
192.168.4.8,49536,-67
192.168.4.8,49552,-66
192.168.4.8,49600,-68
192.168.4.8,49616,-71
192.168.4.8,49680,-77
192.168.4.8,49696,-85
192.168.4.8,49744,-76
192.168.4.8,49760,-75
192.168.4.8,49824,-71
192.168.4.8,49840,-74
192.168.4.8,49856,-71
192.168.4.8,49904,-69
192.168.4.8,49936,-80
192.168.4.8,49984,-79
192.168.4.8,50000,-74
192.168.4.8,50016,-70
192.168.4.8,50032,-72
192.168.4.8,50064,-70
192.168.4.8,50080,-70
192.168.4.8,50128,-71
192.168.4.8,50144,-75
192.168.4.8,50176,-76
192.168.4.8,50192,-74
192.168.4.8,50208,-74
192.168.4.8,50224,-73
192.168.4.8,50240,-75
192.168.4.8,50272,-74
192.168.4.8,50288,-72
192.168.4.8,50320,-70
192.168.4.8,50336,-72
192.168.4.8,50352,-72
192.168.4.8,50416,-72
192.168.4.8,50432,-70
192.168.4.8,50448,-74
192.168.4.8,50464,-86
192.168.4.8,50528,-79
192.168.4.8,50560,-78
192.168.4.8,50576,-75
192.168.4.8,50608,-72
192.168.4.8,50640,-71
192.168.4.8,50656,-75
192.168.4.8,50672,-73
192.168.4.8,50688,-70
192.168.4.8,50720,-72
192.168.4.8,50752,-79
192.168.4.8,50768,-81
192.168.4.8,50784,-80
192.168.4.8,50800,-83
192.168.4.8,50816,-78
192.168.4.8,50832,-73
192.168.4.8,50912,-77
192.168.4.8,50928,-79
192.168.4.8,50944,-76
192.168.4.8,50960,-72
192.168.4.8,50976,-79
192.168.4.8,50992,-81
192.168.4.8,51024,-82
192.168.4.8,51040,-82
192.168.4.8,51072,-83
192.168.4.8,51104,-75
192.168.4.8,51120,-72
192.168.4.8,51136,-74
192.168.4.8,51168,-75
192.168.4.8,51184,-76
192.168.4.8,51200,-73
192.168.4.8,51216,-73
192.168.4.8,51280,-81
192.168.4.8,51312,-79
192.168.4.8,51328,-77
192.168.4.8,51360,-78
192.168.4.8,51376,-76
192.168.4.8,51408,-76
192.168.4.8,51424,-76
192.168.4.8,51440,-76
192.168.4.8,51472,-77
192.168.4.8,51488,-73
192.168.4.8,51504,-73
192.168.4.8,51520,-82
192.168.4.8,51536,-83
192.168.4.8,51552,-82
192.168.4.8,51632,-77
192.168.4.8,51648,-76
192.168.4.8,51664,-75
192.168.4.8,51680,-76
192.168.4.8,51696,-76
192.168.4.8,51712,-79
192.168.4.8,51744,-77
192.168.4.8,51792,-74
192.168.4.8,51824,-74
192.168.4.8,51872,-85
192.168.4.8,51888,-83
192.168.4.8,51904,-80
192.168.4.8,51920,-84
192.168.4.8,51936,-84
192.168.4.8,51984,-79
192.168.4.8,52000,-75
192.168.4.8,52016,-75
192.168.4.8,52048,-74
192.168.4.8,52064,-75
192.168.4.8,52080,-75
192.168.4.8,52096,-74
192.168.4.8,52112,-73
192.168.4.8,52128,-72
192.168.4.8,52144,-80
192.168.4.8,52160,-79
192.168.4.8,52192,-93
192.168.4.8,52224,-80
192.168.4.8,52240,-76
192.168.4.8,52272,-76
192.168.4.8,52288,-78
192.168.4.8,52304,-79
192.168.4.8,52320,-79
192.168.4.8,52352,-76
192.168.4.8,52384,-78
192.168.4.8,52416,-81
192.168.4.8,52432,-85
192.168.4.8,52448,-83
192.168.4.8,52464,-83
192.168.4.8,52480,-80
192.168.4.8,52512,-75
192.168.4.8,52544,-75
192.168.4.8,52560,-77
192.168.4.8,52592,-77
192.168.4.8,52608,-79
192.168.4.8,52624,-74
192.168.4.8,52640,-72
192.168.4.8,52656,-75
192.168.4.8,52672,-87
192.168.4.8,52784,-77
192.168.4.8,52848,-79
192.168.4.8,52912,-78
192.168.4.8,52928,-79
192.168.4.8,52944,-75
192.168.4.8,52960,-74
192.168.4.8,52976,-78
192.168.4.8,53024,-85
192.168.4.8,53040,-85
192.168.4.8,53120,-76
192.168.4.8,53216,-86
192.168.4.8,53232,-81
192.168.4.8,53296,-82
192.168.4.8,53424,-88
192.168.4.8,53472,-80
192.168.4.8,53504,-82
192.168.4.8,53520,-85
192.168.4.8,53552,-76
192.168.4.8,53616,-87
192.168.4.8,53648,-88
192.168.4.8,53712,-85
192.168.4.8,53776,-81
192.168.4.8,53808,-82
192.168.4.8,53824,-85
192.168.4.8,53840,-80
192.168.4.8,53856,-79
192.168.4.8,53872,-84
192.168.4.8,53952,-87
192.168.4.8,53984,-87
192.168.4.8,54000,-83
192.168.4.8,54016,-80
192.168.4.8,54048,-80
192.168.4.8,54064,-80
192.168.4.8,54080,-77
192.168.4.8,54096,-74
192.168.4.8,54112,-77
