distance,rssi
12,-73.0753821722792
12,-73.13529328976155
12,-73.38011145791623
12,-73.58617923999839
12,-73.7547032184767
12,-73.85572400777333
13,-73.86021506932946
13,-73.86456631875292
13,-73.96216636166506
13,-74.08785605096236
13,-74.3030167355892
13,-74.35584017582389
13,-74.56265812882637
13,-74.85642103290515
13,-75.26554983986138
13,-75.35066670892196
13,-75.49538904496762
13,-75.60447880836158
13,-75.64791782305808
13,-75.69000463239783
14,-75.8241634247244
14,-76.07865534360752
14,-76.23184345657958
14,-76.16237229875233
14,-76.31295420869783
14,-76.73899350431343
14,-76.96500803836875
14,-77.15286005744986
14,-77.30373752347381
14,-77.32541014697877
14,-77.31528108379736
14,-77.39884845173866
14,-77.51094159013117
15,-77.7751805787115
15,-77.87555950337423
15,-77.84830598475267
15,-78.07091647668432
15,-78.22434379158847
15,-78.46637611659179
15,-78.63862078411975
15,-78.64986940181193
15,-78.69189477823836
15,-78.8259926825176
15,-78.86253586423616
15,-78.92906842871984
15,-79.02465688489477
15,-79.11726994880928
16,-79.20700023797514
16,-79.16943013812805
16,-79.1019026538629
16,-79.19211122083
16,-79.2795118652119
16,-79.36419199071257
16,-79.38398266446958
16,-79.37203051169296
16,-79.54721118412576
16,-79.71693901989043
16,-79.91251054145228
16,-80.13312131303505
16,-80.25348480696451
16,-80.30784820069091
17,-80.3916462084368
17,-80.50396262046438
17,-80.70616328842526
17,-80.87094331792828
17,-80.93721396715557
17,-80.9391682931687
17,-80.87880826388373
17,-80.78920029090868
17,-80.85801531801057
18,-80.95581510872834
18,-81.14395096743067
18,-81.20172374696813
18,-81.19544474204226
18,-81.22048793245915
18,-81.30700510629848
18,-81.54646301644337
18,-81.68508713292792
18,-81.6326358547793
18,-81.55069047143186
18,-81.4401690399945
18,-81.39534126899562
18,-81.38303558340351
18,-81.43336641600881
19,-81.29537017101566
19,-81.44180995861788
19,-81.5214380722536
19,-81.69196783599358
19,-81.91944303701987
19,-82.01533072427047
19,-82.01485352885143
19,-81.98326445065878
19,-81.98378537368295
19,-82.04654355300981
19,-82.01396806907813
19,-81.98240655397085
20,-82.0452076492681
20,-82.29281435535168
20,-82.31482673463981
20,-82.2427737397914
20,-82.23521698635798
20,-82.47690931388618
20,-82.58657161612776
21,-82.56831355832122
21,-82.64400401129855
21,-82.65508500308071
21,-83.00821513126618
21,-83.03908615286691
21,-83.16237645519519
21,-83.15732220687549
21,-83.1212985494668
22,-83.14864965333152
22,-83.20627613772021
22,-83.32436235976164
22,-83.43877294333947
22,-83.48736883758932
22,-83.5033253697125
23,-83.67441887999315
23,-83.90244026921097
23,-84.0299839063011
23,-84.06017733567364
23,-84.15168440278426
23,-84.27146988411637
23,-84.35640010471786
23,-84.37643326494066
23,-84.52034977847994
24,-84.53527972140981
24,-84.48749148415162
24,-84.75245803738619
24,-84.72903647933668
24,-84.73747068763157
24,-84.83902255590003
24,-84.87515998702972
24,-85.03467949687591
24,-85.09585349689293
24,-85.12399662065187
24,-85.02675682252274
24,-84.96367051096409
