distance,rssi
12,-75.60657641788777
12,-75.68108279167704
12,-75.65988106193264
12,-75.7015979984684
12,-75.99104909700354
12,-76.20923056273377
12,-76.48287700460419
12,-76.68574663117201
12,-76.78891465834211
12,-76.79548542290038
12,-76.80185162771681
13,-76.808019643084
13,-77.09414919250455
13,-77.4958836001442
13,-77.85398374627457
13,-77.95191269798468
13,-78.04679310181945
13,-78.41886991031245
13,-78.46808687979532
13,-78.5157717446863
13,-78.71761020399049
13,-78.75752785139937
13,-78.796202898203
14,-78.95818382700367
14,-79.08399507543233
14,-79.23701734749997
14,-79.2296396315906
14,-79.3158734369263
14,-79.5550591950735
14,-79.6311634095451
14,-79.76715302279239
14,-79.83665521501192
14,-79.84173967044474
14,-79.87779296900649
14,-79.85046982985429
14,-79.9485054639037
15,-80.13687060985649
15,-80.38162644395993
15,-80.58763661023016
15,-80.72498020514978
15,-80.82692166386386
15,-80.8323090662706
15,-80.83752877284975
15,-80.8114590713716
15,-80.84845468968761
15,-80.85317182665575
15,-80.79548833758989
15,-80.77072726202225
15,-80.80899068370341
15,-80.9083168101877
16,-81.16018549759329
16,-81.2797068341833
16,-81.36438097572626
16,-81.50867313418286
16,-81.64847390440856
16,-81.65941579543134
16,-81.70114391664352
16,-81.6793195410485
16,-81.68930130008685
16,-81.73009916039423
16,-81.8630075036
16,-82.24079317230388
17,-82.20217126342551
17,-82.32038546787902
17,-82.31041289893132
17,-82.30075074499779
17,-82.26026256709015
17,-82.25216143305252
17,-82.18205891985677
17,-82.1452652455709
17,-82.10961684221905
17,-82.13733158844654
18,-82.22643718581179
18,-82.37502272831381
18,-82.61236354912386
18,-82.62442941436743
18,-82.66724646215619
18,-82.89549126933024
18,-82.92987103802268
18,-82.96318067474479
18,-82.99545348940555
18,-82.96446825991909
18,-82.87219400803905
18,-82.84504544721909
18,-82.91212216677503
18,-83.19499820875535
18,-83.37568900526557
19,-83.36399503061183
19,-83.38379179257014
19,-83.34071886484247
19,-83.33011339745964
19,-83.4754717387235
19,-83.58517880777138
19,-83.78485126507621
19,-83.97830856687978
19,-83.9478570136277
19,-83.82497310934842
20,-83.79929438926507
20,-83.96117537707484
20,-83.83787692047898
20,-83.8740500172947
20,-83.8157169601768
20,-83.91483329156111
20,-84.22875159073774
21,-84.31501150141192
21,-84.3363329556722
21,-84.41924420851375
21,-84.31281430782748
21,-84.17857049040417
21,-84.11075870989028
21,-84.10731115319568
21,-84.10397090769415
21,-84.28749502386614
21,-84.34079970667287
21,-84.23681153127163
22,-84.19831363101795
22,-84.0987605822995
22,-84.15793995038639
22,-84.46429110575627
22,-84.7611065500959
23,-84.86192271447544
23,-84.83509387828734
23,-85.02698725016396
23,-85.21290760825183
23,-85.23740722093964
23,-85.26114424073153
23,-85.37752259546424
23,-85.52140520250659
23,-85.50517556347351
24,-85.42719763989524
24,-85.35164691422803
24,-85.27844783572166
24,-85.36316085493462
24,-85.3829835749846
24,-85.40218927855605
24,-85.35854371174601
24,-85.28512995898289
