sender,sequence,rssi
192.168.4.9,51984,-81
192.168.4.9,52000,-79
192.168.4.9,52016,-78
192.168.4.9,52048,-83
192.168.4.9,52064,-84
192.168.4.9,52080,-87
192.168.4.9,52096,-83
192.168.4.9,52112,-81
192.168.4.9,52128,-82
192.168.4.9,52144,-84
192.168.4.9,52176,-89
192.168.4.9,52192,-86
192.168.4.9,52224,-80
192.168.4.9,52240,-79
192.168.4.9,52272,-78
192.168.4.9,52288,-80
192.168.4.9,52304,-81
192.168.4.9,52320,-83
192.168.4.9,52352,-77
192.168.4.9,52416,-86
192.168.4.9,52432,-84
192.168.4.9,52448,-87
192.168.4.9,52464,-89
192.168.4.9,52480,-85
192.168.4.9,52512,-82
192.168.4.9,52560,-81
192.168.4.9,52592,-82
192.168.4.9,52608,-84
192.168.4.9,52624,-81
192.168.4.9,52640,-81
192.168.4.9,52656,-84
192.168.4.9,52672,-90
192.168.4.9,52752,-83
192.168.4.9,52784,-80
192.168.4.9,52832,-82
192.168.4.9,52912,-90
192.168.4.9,52928,-86
192.168.4.9,52960,-82
192.168.4.9,52992,-85
192.168.4.9,53024,-83
192.168.4.9,53088,-94
192.168.4.9,53120,-84
192.168.4.9,53216,-87
192.168.4.9,53232,-83
192.168.4.9,53248,-82
192.168.4.9,53296,-84
192.168.4.9,53392,-85
192.168.4.9,53424,-87
192.168.4.9,53472,-87
192.168.4.9,53504,-85
192.168.4.9,53520,-84
192.168.4.9,53552,-89
192.168.4.9,53648,-91
192.168.4.9,53696,-88
192.168.4.9,53712,-85
192.168.4.9,53776,-87
192.168.4.9,53792,-88
192.168.4.9,53808,-87
192.168.4.9,53824,-85
192.168.4.9,53840,-89
192.168.4.9,53856,-85
192.168.4.9,53872,-83
192.168.4.9,53888,-93
192.168.4.9,53904,-84
192.168.4.9,53952,-85
192.168.4.9,53984,-88
192.168.4.9,54016,-86
192.168.4.9,54048,-90
192.168.4.9,54064,-87
192.168.4.9,54080,-86
192.168.4.9,54096,-82
192.168.4.9,54112,-83
