distance,rssi
18,-81.54938407385772
18,-81.53228353071553
18,-81.60909553138966
18,-81.59013636619765
18,-81.57176733903086
18,-81.77185732212659
18,-81.8100854092457
18,-81.84712357900705
18,-81.8830088698308
18,-81.98003065603362
18,-82.04290572361582
18,-82.1660771785746
18,-82.3165414459862
18,-82.49344898839419
19,-82.60259649100782
19,-82.67721984574887
19,-82.62501346142676
19,-82.57443209257376
19,-82.58767863324567
19,-82.53825937754983
19,-82.55263185636603
19,-82.722190648193
19,-82.82421815415391
19,-82.92306987558432
19,-82.92546445918722
19,-83.05229144609957
20,-83.299677659249
20,-83.3526031405829
20,-83.3727544902706
20,-83.39227859408575
20,-83.47344844262246
20,-83.42758480638632
20,-83.56990915214114
21,-83.67667667252559
21,-83.6244872065382
21,-83.57392222840029
21,-83.58718463698976
21,-83.66228769364878
21,-83.85955996375513
21,-84.08181852341914
22,-84.20377870558701
22,-84.32194266543245
22,-84.43642856700833
23,-84.36059051047174
23,-84.41161996842663
23,-84.46106104601596
23,-84.50896318434754
23,-84.74213466904293
23,-84.90579482616148
24,-84.90872712521103
24,-84.88044142103334
24,-84.88416288867215
24,-84.887768519184
24,-84.95351537848484
24,-84.86158210249862
24,-84.8658905990255
24,-85.05682536601451
24,-85.24181695778445
24,-85.2965434464316
24,-85.3184397485323
