sender, sequence, rssi
192.168.4.10, 37952, -66
192.168.4.10, 37968, -66
192.168.4.10, 37984, -70
192.168.4.10, 38000, -69
192.168.4.10, 38016, -67
192.168.4.10, 38032, -65
192.168.4.10, 38048, -66
192.168.4.10, 38064, -66
192.168.4.10, 38096, -66
192.168.4.10, 38112, -66
192.168.4.10, 38128, -67
192.168.4.10, 38144, -65
192.168.4.10, 38160, -65
192.168.4.10, 38176, -66
192.168.4.10, 38192, -66
192.168.4.10, 38208, -64
192.168.4.10, 38224, -65
192.168.4.10, 38240, -65
192.168.4.10, 38256, -66
192.168.4.10, 38272, -67
192.168.4.10, 38288, -66
192.168.4.10, 38304, -66
192.168.4.10, 38320, -65
192.168.4.6, 35360, -61
192.168.4.6, 35376, -60
192.168.4.6, 35408, -60
192.168.4.6, 35424, -60
192.168.4.6, 35440, -59
192.168.4.6, 35456, -59
192.168.4.6, 35472, -60
192.168.4.6, 35488, -60
192.168.4.6, 35504, -61
192.168.4.6, 35520, -60
192.168.4.6, 35536, -59
192.168.4.6, 35552, -59
192.168.4.6, 35568, -61
192.168.4.6, 35584, -59
192.168.4.6, 35648, -60
192.168.4.6, 35664, -61
192.168.4.6, 35680, -61
192.168.4.6, 35712, -61
192.168.4.6, 35728, -61
192.168.4.6, 35744, -61
192.168.4.6, 35760, -60
192.168.4.6, 35808, -61
192.168.4.6, 35840, -62
192.168.4.6, 35856, -62
192.168.4.6, 35888, -60
192.168.4.6, 35904, -61
192.168.4.6, 35920, -61
192.168.4.6, 35936, -60
192.168.4.6, 35952, -60
192.168.4.6, 35968, -62
192.168.4.6, 35984, -61
192.168.4.6, 36048, -60
192.168.4.6, 36064, -59
192.168.4.6, 36080, -60
192.168.4.6, 36112, -62
192.168.4.6, 36160, -61
192.168.4.6, 36176, -61
192.168.4.6, 36192, -60
192.168.4.6, 36208, -60
192.168.4.6, 36224, -61
192.168.4.6, 36256, -61
192.168.4.6, 36272, -60
192.168.4.6, 36320, -59
192.168.4.6, 36336, -61
192.168.4.6, 36352, -60
192.168.4.6, 36368, -61
192.168.4.6, 36384, -61
192.168.4.6, 36400, -61
192.168.4.6, 36416, -60
192.168.4.6, 36432, -61
192.168.4.6, 36448, -76
192.168.4.6, 36480, -63
192.168.4.6, 36496, -60
192.168.4.6, 36528, -61
192.168.4.6, 36544, -61
192.168.4.6, 36560, -64
192.168.4.6, 36624, -62
192.168.4.6, 36640, -63
192.168.4.6, 36672, -63
192.168.4.6, 36704, -62
192.168.4.6, 36720, -62
192.168.4.6, 36736, -62
192.168.4.6, 36784, -62
192.168.4.6, 36800, -62
192.168.4.6, 36816, -62
192.168.4.6, 36832, -62
192.168.4.6, 36848, -61
192.168.4.6, 36864, -62
192.168.4.6, 36880, -62
192.168.4.6, 36896, -61
192.168.4.6, 36912, -62
192.168.4.6, 36928, -63
192.168.4.6, 36944, -63
192.168.4.6, 36960, -63
192.168.4.6, 36976, -63
192.168.4.6, 36992, -63
192.168.4.6, 37008, -62
192.168.4.6, 37024, -60
192.168.4.6, 37056, -59
192.168.4.6, 37072, -60
192.168.4.6, 37088, -59
192.168.4.6, 37104, -59
192.168.4.6, 37120, -61
192.168.4.6, 37136, -63
192.168.4.6, 37152, -62
192.168.4.6, 37168, -62
192.168.4.6, 37184, -64
192.168.4.6, 37200, -62
192.168.4.6, 37216, -60
192.168.4.6, 37232, -61
192.168.4.7, 42784, -72
192.168.4.7, 42816, -72
192.168.4.7, 42832, -84
192.168.4.7, 42848, -70
192.168.4.7, 42864, -81
192.168.4.7, 42880, -84
192.168.4.7, 42896, -73
192.168.4.7, 42912, -70
192.168.4.7, 42928, -79
192.168.4.7, 42944, -79
192.168.4.7, 42960, -71
192.168.4.7, 43056, -71
192.168.4.7, 43072, -72
192.168.4.7, 43120, -79
192.168.4.7, 43152, -68
192.168.4.7, 43248, -70
192.168.4.7, 43264, -70
192.168.4.7, 43280, -70
192.168.4.7, 43296, -69
192.168.4.7, 43328, -76
192.168.4.7, 43344, -83
192.168.4.7, 43360, -83
192.168.4.7, 43376, -80
192.168.4.7, 43392, -72
192.168.4.7, 43408, -81
192.168.4.7, 43424, -74
192.168.4.7, 43440, -73
192.168.4.7, 43472, -72
192.168.4.7, 43488, -79
192.168.4.7, 43504, -79
192.168.4.6, 37248, -60
192.168.4.6, 37280, -62
192.168.4.6, 37296, -62
192.168.4.6, 37360, -63
192.168.4.6, 37376, -62
192.168.4.6, 37408, -62
192.168.4.6, 37440, -65
192.168.4.6, 37472, -62
192.168.4.6, 37488, -61
192.168.4.6, 37504, -63
192.168.4.6, 37520, -63
192.168.4.6, 37536, -64
192.168.4.6, 37552, -62
192.168.4.6, 37568, -62
192.168.4.6, 37584, -60
192.168.4.6, 37600, -60
192.168.4.6, 37616, -61
192.168.4.6, 37632, -61
192.168.4.6, 37648, -61
192.168.4.6, 37664, -60
192.168.4.6, 37680, -61
192.168.4.6, 37696, -60
192.168.4.6, 37728, -60
192.168.4.6, 37760, -60
192.168.4.6, 37776, -62
192.168.4.6, 37824, -62
192.168.4.6, 37840, -60
192.168.4.6, 37856, -59
192.168.4.6, 37872, -60
192.168.4.6, 37888, -60
192.168.4.10, 38336, -66
192.168.4.10, 38352, -66
192.168.4.10, 38384, -65
192.168.4.10, 38432, -65
192.168.4.10, 38464, -65
192.168.4.10, 38496, -66
192.168.4.10, 38528, -67
192.168.4.10, 38544, -66
192.168.4.10, 38560, -65
192.168.4.10, 38576, -65
192.168.4.10, 38592, -66
192.168.4.10, 38608, -65
192.168.4.10, 38624, -66
192.168.4.10, 38640, -65
192.168.4.10, 38656, -67
192.168.4.10, 38672, -65
192.168.4.10, 38688, -67
192.168.4.10, 38704, -68
192.168.4.10, 38720, -65
192.168.4.10, 38736, -66
192.168.4.10, 38752, -66
192.168.4.10, 38768, -66
192.168.4.10, 38816, -66
192.168.4.10, 38848, -66
192.168.4.10, 38864, -66
192.168.4.10, 38880, -67
192.168.4.10, 38896, -66
192.168.4.10, 38912, -66
192.168.4.10, 38928, -66
192.168.4.10, 38944, -67
192.168.4.12, 39216, -64
192.168.4.12, 39232, -63
192.168.4.12, 39264, -62
192.168.4.12, 39280, -63
192.168.4.12, 39296, -64
192.168.4.12, 39312, -63
192.168.4.12, 39328, -63
192.168.4.12, 39344, -64
192.168.4.12, 39360, -63
192.168.4.12, 39376, -62
192.168.4.12, 39392, -79
192.168.4.12, 39424, -63
192.168.4.12, 39440, -64
192.168.4.12, 39456, -67
192.168.4.12, 39520, -64
192.168.4.12, 39536, -65
192.168.4.12, 39552, -63
192.168.4.12, 39584, -63
192.168.4.12, 39600, -63
192.168.4.12, 39616, -64
192.168.4.12, 39632, -63
192.168.4.12, 39648, -62
192.168.4.12, 39664, -64
192.168.4.12, 39680, -63
192.168.4.12, 39696, -64
192.168.4.12, 39712, -63
192.168.4.12, 39728, -64
192.168.4.12, 39744, -63
192.168.4.12, 39760, -64
192.168.4.12, 39792, -64
192.168.4.6, 37920, -59
192.168.4.6, 37936, -60
192.168.4.6, 37952, -70
192.168.4.6, 37968, -70
192.168.4.6, 37984, -60
192.168.4.6, 38000, -60
192.168.4.6, 38016, -61
192.168.4.6, 38032, -61
192.168.4.6, 38048, -61
192.168.4.6, 38064, -60
192.168.4.6, 38096, -60
192.168.4.6, 38112, -60
192.168.4.6, 38128, -60
192.168.4.6, 38144, -59
192.168.4.6, 38160, -61
192.168.4.6, 38176, -60
192.168.4.6, 38192, -60
192.168.4.6, 38208, -60
192.168.4.6, 38224, -60
192.168.4.6, 38240, -61
192.168.4.6, 4294967216, 1
192.168.4.7, 43520, -80
192.168.4.7, 43536, -70
192.168.4.7, 43552, -70
192.168.4.7, 43568, -82
192.168.4.7, 43584, -71
192.168.4.7, 43600, -73
192.168.4.7, 43616, -82
192.168.4.7, 43632, -79
192.168.4.7, 43648, -71
192.168.4.7, 43664, -72
192.168.4.7, 43712, -71
192.168.4.7, 43728, -71
192.168.4.7, 43792, -68
192.168.4.7, 43808, -86
192.168.4.7, 43824, -71
192.168.4.7, 43856, -72
192.168.4.7, 43872, -69
192.168.4.7, 43904, -70
192.168.4.7, 43920, -70
192.168.4.7, 43936, -79
192.168.4.7, 43952, -71
192.168.4.7, 43968, -71
192.168.4.7, 43984, -69
192.168.4.7, 44000, -69
192.168.4.7, 44032, -69
192.168.4.7, 44048, -69
192.168.4.7, 44064, -69
192.168.4.7, 44112, -73
192.168.4.7, 44128, -73
192.168.4.7, 44192, -71
192.168.4.10, 38960, -65
192.168.4.10, 38976, -66
192.168.4.10, 38992, -68
192.168.4.10, 39024, -66
192.168.4.10, 39040, -67
192.168.4.10, 39056, -64
192.168.4.10, 39088, -66
192.168.4.10, 39104, -68
192.168.4.10, 39120, -67
