sender,sequence,rssi
192.168.4.6, 45648, -38
192.168.4.6, 45664, -39
192.168.4.6, 45680, -38
192.168.4.6, 45696, -39
192.168.4.6, 45728, -39
192.168.4.6, 45744, -38
192.168.4.6, 45760, -38
192.168.4.6, 45776, -40
192.168.4.6, 45808, -39
192.168.4.6, 45824, -38
192.168.4.6, 45840, -38
192.168.4.6, 45872, -40
192.168.4.6, 45888, -42
192.168.4.6, 45904, -40
192.168.4.6, 45920, -41
192.168.4.6, 45936, -41
192.168.4.6, 45952, -39
192.168.4.6, 45968, -40
192.168.4.6, 45984, -40
192.168.4.6, 46000, -38
192.168.4.6, 46016, -40
192.168.4.6, 46032, -40
192.168.4.6, 46048, -38
192.168.4.6, 46064, -41
192.168.4.6, 46080, -38
192.168.4.6, 46096, -38
192.168.4.6, 46112, -38
192.168.4.6, 46128, -39
192.168.4.6, 46144, -39
192.168.4.6, 46160, -38
192.168.4.6, 46176, -38
192.168.4.6, 46192, -39
192.168.4.6, 46208, -39
192.168.4.6, 46224, -38
192.168.4.6, 46240, -39
192.168.4.6, 46256, -38
192.168.4.6, 46272, -38
192.168.4.6, 46288, -38
192.168.4.6, 46304, -38
192.168.4.6, 46320, -37
192.168.4.6, 46336, -37
192.168.4.6, 46352, -39
192.168.4.6, 46384, -38
192.168.4.6, 46400, -39
192.168.4.6, 46416, -39
192.168.4.6, 46432, -39
192.168.4.6, 46448, -38
192.168.4.6, 46464, -38
192.168.4.6, 46480, -39
192.168.4.6, 46496, -39
192.168.4.6, 46512, -38
192.168.4.6, 46528, -39
192.168.4.6, 46544, -38
192.168.4.6, 46560, -39
192.168.4.6, 46576, -38
192.168.4.6, 46592, -40
192.168.4.6, 46624, -38
192.168.4.6, 46704, -38
192.168.4.6, 46720, -38
192.168.4.6, 46736, -40
192.168.4.6, 46752, -38
192.168.4.6, 46768, -38
192.168.4.6, 46784, -38
192.168.4.6, 46800, -38
192.168.4.6, 46816, -37
192.168.4.6, 46832, -38
192.168.4.6, 46848, -38
192.168.4.6, 46864, -37
192.168.4.6, 46896, -37
192.168.4.6, 46928, -38
192.168.4.6, 46944, -39
192.168.4.6, 46960, -39
192.168.4.6, 46976, -38
192.168.4.6, 46992, -38
192.168.4.6, 47008, -37
192.168.4.6, 47024, -39
192.168.4.6, 47040, -38
192.168.4.6, 47056, -39
192.168.4.6, 47072, -38
192.168.4.6, 47104, -38
192.168.4.6, 47120, -39
192.168.4.6, 47136, -38
192.168.4.6, 47152, -40
192.168.4.6, 47168, -40
192.168.4.6, 47184, -42
192.168.4.6, 47216, -45
192.168.4.6, 47232, -52
192.168.4.6, 47248, -53
192.168.4.6, 47264, -56
192.168.4.6, 47280, -57
192.168.4.6, 47296, -55
192.168.4.6, 47312, -56
192.168.4.6, 47328, -55
192.168.4.6, 47344, -59
192.168.4.6, 47376, -58
192.168.4.6, 47392, -60
192.168.4.6, 47408, -55
192.168.4.6, 47424, -47
192.168.4.6, 47440, -47
192.168.4.6, 47456, -54
192.168.4.6, 47472, -58
192.168.4.6, 47488, -56
192.168.4.6, 47504, -60
192.168.4.6, 47520, -65
192.168.4.6, 47536, -66
192.168.4.6, 47568, -72
192.168.4.6, 47584, -70
192.168.4.6, 47600, -68
192.168.4.6, 47632, -62
192.168.4.6, 47664, -62
192.168.4.6, 47680, -60
192.168.4.6, 47696, -55
192.168.4.6, 47712, -57
