distance,rssi
1.1,-43.48675236839726
1.1,-43.56606409936224
1.1,-43.61127739085836
1.1,-43.49750054546922
1.1,-43.38739009926456
1.1,-43.28082048640237
1.1,-43.177671105630374
1.1,-43.2977718218205
1.1,-43.38262913693643
1.1,-43.46477725008395
1.1,-43.54430668748778
1.1,-43.40182062252285
1.1,-43.51459053107414
1.1,-43.40448662642287
1.1,-43.45445062442774
1.1,-43.34631346310153
1.1,-43.42935486828829
1.1,-43.32207559149079
1.1,-43.40582249235128
1.1,-43.48692705579635
1.1,-43.53421912183772
1.1,-43.61126916803656
1.1,-43.68589383060612
1.1,-43.5707711067272
1.1,-43.6154013272259
1.1,-43.68985002902368
1.1,-43.79317595884305
1.1,-43.67479294972393
1.1,-43.71614523066564
1.1,-43.78740064862447
1.1,-43.825227873441236
1.1,-43.893061098132165
1.1,-43.771648133837736
1.1,-43.84113554176774
1.1,-43.87726875984574
1.1,-43.72521214940686
1.1,-43.64025766010424
1.1,-43.52678841856588
1.1,-43.6038733978702
1.1,-43.67854973557434
1.1,-43.56391484951058
1.1,-43.45286027848444
1.1,-43.53222595811153
1.1,-43.609113858274966
1.1,-43.652446832964884
1.1,-43.50750817670477
1.1,-43.58515325287076
1.1,-43.47347550265641
1.1,-43.3652814902417
1.1,-43.26046209220426
1.1,-43.34578782048924
1.1,-43.459597697092114
1.1,-43.53871531494291
1.1,-43.42851018962054
1.1,-43.50859079141055
1.1,-43.55503446137033
1.1,-43.44433092369695
1.1,-43.368216599052886
1.1,-43.450166030143016
1.1,-43.56069952285079
1.1,-43.63665197774455
1.1,-43.71023801722306
1.1,-43.75039574141934
1.1,-43.82043764210458
1.1,-43.857162950521484
1.1,-43.92387847233528
1.1,-43.988515908691355
1.1,-43.864340189925485
1.1,-43.93082949576201
1.1,-43.99524801206912
1.1,-43.87086724754726
1.1,-43.75036001911822
1.1,-43.78926322223865
1.1,-43.85808618769882
1.1,-43.893635059259466
1.1,-43.95920767293358
1.1,-44.022738468715225
1.1,-44.084291070228446
1.1,-44.112797101299854
1.1,-44.1715453726139
