sender,sequence,rssi
192.168.4.10,49360,-65
192.168.4.6,49360,-67
192.168.4.12,49360,-69
192.168.4.7,49360,-74
192.168.4.11,49360,-81
192.168.4.5,49376,-49
192.168.4.10,49376,-64
192.168.4.6,49376,-66
192.168.4.3,49376,-58
192.168.4.7,49376,-70
192.168.4.5,49392,-53
192.168.4.10,49392,-65
192.168.4.6,49392,-66
192.168.4.12,49392,-70
192.168.4.3,49392,-58
192.168.4.7,49392,-69
192.168.4.5,49408,-49
192.168.4.10,49408,-65
192.168.4.6,49408,-65
192.168.4.12,49408,-70
192.168.4.3,49408,-59
192.168.4.7,49408,-73
192.168.4.11,49408,-84
192.168.4.10,49440,-63
192.168.4.6,49440,-65
192.168.4.12,49440,-70
192.168.4.3,49440,-58
192.168.4.5,49472,-49
192.168.4.10,49472,-64
192.168.4.6,49472,-64
192.168.4.12,49472,-68
192.168.4.3,49472,-58
192.168.4.7,49472,-77
192.168.4.11,49472,-85
192.168.4.5,49504,-55
192.168.4.10,49504,-64
192.168.4.6,49504,-65
192.168.4.12,49504,-69
192.168.4.3,49504,-58
192.168.4.7,49504,-69
192.168.4.11,49504,-85
192.168.4.5,49520,-54
192.168.4.10,49520,-63
192.168.4.6,49520,-66
192.168.4.12,49520,-70
192.168.4.3,49520,-59
192.168.4.7,49520,-69
192.168.4.11,49520,-84
192.168.4.5,49536,-50
192.168.4.10,49536,-65
192.168.4.6,49536,-66
192.168.4.12,49536,-71
192.168.4.3,49536,-57
192.168.4.7,49536,-73
192.168.4.5,49584,-50
192.168.4.10,49584,-63
192.168.4.6,49584,-63
192.168.4.3,49584,-57
192.168.4.5,49616,-54
192.168.4.10,49616,-65
192.168.4.6,49616,-65
192.168.4.12,49616,-70
192.168.4.3,49616,-59
192.168.4.7,49616,-73
192.168.4.5,49648,-51
192.168.4.10,49648,-64
192.168.4.6,49648,-65
192.168.4.12,49648,-68
192.168.4.3,49648,-58
192.168.4.7,49648,-70
192.168.4.5,49664,-54
192.168.4.10,49664,-67
192.168.4.6,49664,-66
192.168.4.12,49664,-68
192.168.4.3,49664,-59
192.168.4.7,49664,-73
192.168.4.5,49680,-54
192.168.4.5,49696,-53
192.168.4.10,49696,-67
192.168.4.6,49696,-93
192.168.4.12,49696,-69
192.168.4.3,49696,-62
192.168.4.7,49696,-72
192.168.4.5,49728,-53
192.168.4.6,49728,-64
192.168.4.12,49728,-66
192.168.4.3,49728,-62
192.168.4.10,49744,-67
192.168.4.6,49744,-65
192.168.4.12,49744,-67
192.168.4.3,49744,-62
192.168.4.7,49744,-74
192.168.4.5,49760,-50
192.168.4.10,49760,-65
192.168.4.6,49760,-64
192.168.4.12,49760,-66
192.168.4.3,49760,-62
192.168.4.7,49760,-73
192.168.4.5,49776,-50
192.168.4.10,49776,-65
192.168.4.6,49776,-66
192.168.4.12,49776,-68
192.168.4.3,49776,-63
192.168.4.7,49776,-73
192.168.4.5,49792,-55
192.168.4.10,49792,-65
192.168.4.6,49792,-65
192.168.4.12,49792,-69
192.168.4.3,49792,-62
192.168.4.7,49792,-73
192.168.4.11,49792,-86
192.168.4.5,49840,-54
192.168.4.10,49840,-65
192.168.4.6,49840,-64
192.168.4.12,49840,-69
192.168.4.3,49840,-60
192.168.4.7,49840,-74
192.168.4.11,49840,-83
192.168.4.5,49856,-54
192.168.4.10,49856,-64
192.168.4.6,49856,-66
192.168.4.12,49856,-68
192.168.4.3,49856,-62
192.168.4.7,49856,-70
192.168.4.5,49872,-49
192.168.4.10,49872,-66
192.168.4.6,49872,-63
192.168.4.12,49872,-66
192.168.4.3,49872,-64
192.168.4.7,49872,-69
192.168.4.5,49888,-49
192.168.4.10,49888,-65
192.168.4.6,49888,-65
192.168.4.12,49888,-68
192.168.4.3,49888,-62
192.168.4.7,49888,-70
192.168.4.11,49888,-84
192.168.4.5,49920,-51
192.168.4.10,49920,-64
192.168.4.6,49920,-63
192.168.4.3,49920,-62
192.168.4.7,49920,-80
192.168.4.5,49936,-56
192.168.4.10,49936,-65
192.168.4.6,49936,-65
192.168.4.12,49936,-68
192.168.4.3,49936,-62
192.168.4.11,49936,-86
192.168.4.5,49952,-53
192.168.4.10,49952,-65
192.168.4.6,49952,-65
192.168.4.12,49952,-69
192.168.4.3,49952,-62
192.168.4.5,49968,-56
192.168.4.10,49968,-65
192.168.4.6,49968,-64
192.168.4.12,49968,-69
192.168.4.3,49968,-61
192.168.4.7,49968,-74
192.168.4.11,49968,-83
192.168.4.5,49984,-54
192.168.4.10,49984,-64
192.168.4.6,49984,-66
192.168.4.12,49984,-68
192.168.4.3,49984,-62
192.168.4.7,49984,-74
192.168.4.11,49984,-87
192.168.4.5,50000,-55
192.168.4.5,50016,-49
192.168.4.10,50016,-64
192.168.4.6,50016,-65
192.168.4.12,50016,-69
192.168.4.3,50016,-59
192.168.4.7,50016,-73
192.168.4.11,50016,-85
192.168.4.5,50032,-48
192.168.4.10,50032,-65
192.168.4.6,50032,-64
192.168.4.3,50032,-59
192.168.4.7,50032,-69
192.168.4.5,50048,-51
192.168.4.10,50048,-65
192.168.4.6,50048,-64
192.168.4.12,50048,-68
192.168.4.3,50048,-62
192.168.4.5,50064,-50
192.168.4.10,50064,-64
192.168.4.6,50064,-64
192.168.4.12,50064,-68
192.168.4.3,50064,-61
192.168.4.7,50064,-73
192.168.4.11,50064,-86
192.168.4.5,50096,-55
192.168.4.10,50096,-65
192.168.4.6,50096,-64
192.168.4.12,50096,-68
192.168.4.3,50096,-61
192.168.4.5,50112,-49
192.168.4.10,50112,-64
192.168.4.6,50112,-65
192.168.4.12,50112,-69
192.168.4.3,50112,-60
192.168.4.7,50112,-76
192.168.4.11,50112,-88
192.168.4.5,50160,-49
192.168.4.10,50160,-64
192.168.4.6,50160,-64
192.168.4.12,50160,-70
192.168.4.3,50160,-60
192.168.4.7,50160,-75
192.168.4.5,50176,-50
192.168.4.10,50176,-65
192.168.4.6,50176,-64
192.168.4.12,50176,-69
192.168.4.3,50176,-59
192.168.4.7,50176,-75
192.168.4.11,50176,-83
192.168.4.5,50208,-54
192.168.4.10,50208,-64
192.168.4.6,50208,-64
192.168.4.12,50208,-67
192.168.4.3,50208,-60
192.168.4.7,50208,-81
192.168.4.11,50208,-83
192.168.4.5,50224,-50
192.168.4.10,50224,-64
192.168.4.6,50224,-64
192.168.4.12,50224,-69
192.168.4.3,50224,-59
192.168.4.7,50224,-71
192.168.4.11,50224,-82
192.168.4.5,50288,-55
192.168.4.10,50288,-65
192.168.4.6,50288,-64
192.168.4.12,50288,-66
192.168.4.3,50288,-59
192.168.4.7,50288,-72
192.168.4.11,50288,-84
192.168.4.5,50368,-50
192.168.4.10,50368,-64
192.168.4.6,50368,-65
192.168.4.12,50368,-68
192.168.4.3,50368,-61
192.168.4.7,50368,-75
192.168.4.5,50384,-53
192.168.4.10,50384,-64
192.168.4.6,50384,-65
192.168.4.12,50384,-68
192.168.4.11,50384,-84
