rssi,node,sequence
-60.97727905726872,192.168.4.7,21216
-67.40566489921514,192.168.4.9,21216
-69.3683420876871,192.168.4.3,21216
-77.88026302541009,192.168.4.10,21216
-68.61695019400574,192.168.4.6,21216
-68.53527656693367,192.168.4.6,21232
-71.78201858052007,192.168.4.11,21232
-60.94674856847982,192.168.4.7,21232
-69.32565644405842,192.168.4.3,21232
-67.39301182263685,192.168.4.9,21232
-77.8522316228898,192.168.4.10,21232
-60.851805986568245,192.168.4.5,21232
-69.34668986516515,192.168.4.3,21248
-60.948411787804304,192.168.4.7,21248
-60.82524680507452,192.168.4.5,21248
-68.51857358684256,192.168.4.6,21248
-71.75762667231182,192.168.4.11,21248
-77.82513074129514,192.168.4.10,21248
-67.38075495607701,192.168.4.9,21248
-60.79951842344662,192.168.4.5,21264
-67.40006507205516,192.168.4.9,21264
-71.76518557350518,192.168.4.11,21264
-60.950022721711576,192.168.4.7,21264
-77.83068428021296,192.168.4.10,21264
-69.33587764230002,192.168.4.3,21264
-68.50239428412637,192.168.4.6,21264
-68.48672201652145,192.168.4.6,21296
-60.9203624022971,192.168.4.7,21296
-60.712247545100894,192.168.4.5,21296
-67.41877095213462,192.168.4.9,21296
-71.74132454738282,192.168.4.11,21296
-67.43689169209357,192.168.4.9,21312
-68.50273164822356,192.168.4.6,21312
-69.63723705629218,192.168.4.3,21312
-60.92284828024928,192.168.4.7,21312
-71.78056985713044,192.168.4.11,21312
-60.65887565541357,192.168.4.5,21312
-77.83605483438673,192.168.4.10,21312
-68.45586593012902,192.168.4.6,21328
-60.63833984010245,192.168.4.5,21328
-60.92525614448809,192.168.4.7,21328
-67.42327223476418,192.168.4.9,21328
-71.75623435040931,192.168.4.11,21328
-77.80956649040618,192.168.4.10,21328
-69.61736810150732,192.168.4.3,21328
-60.58728025958408,192.168.4.5,21344
-69.56694407866652,192.168.4.3,21344
-71.76383338679076,192.168.4.11,21344
-67.44124922106728,192.168.4.9,21344
-68.44165051723607,192.168.4.6,21344
-60.53781574101336,192.168.4.5,21360
-71.74002419437818,192.168.4.11,21360
-60.927588481092506,192.168.4.7,21360
-67.36516044358649,192.168.4.9,21360
-69.42457629935026,192.168.4.3,21360
-71.77929507990589,192.168.4.11,21392
-67.35378005801871,192.168.4.9,21392
-68.39670007271988,192.168.4.6,21392
-61.054646203315656,192.168.4.7,21392
-60.52105695217261,192.168.4.5,21392
-77.72064876766198,192.168.4.10,21392
-71.81733888475704,192.168.4.11,21408
-77.66624874506171,192.168.4.10,21408
-68.35315572662888,192.168.4.6,21408
-69.3490006507487,192.168.4.3,21408
-61.08413666160924,192.168.4.7,21408
-67.37391825234697,192.168.4.9,21408
-60.47366272493765,192.168.4.5,21408
-67.3934274838659,192.168.4.9,21424
-68.342146615134,192.168.4.6,21424
-71.91652036130392,192.168.4.11,21424
-61.11270331595456,192.168.4.7,21424
-60.42774813529277,192.168.4.5,21424
-77.64520475024192,192.168.4.10,21424
-69.3692909776018,192.168.4.3,21424
-69.4201127403357,192.168.4.3,21440
-71.85679998200904,192.168.4.11,21440
-77.59328625447066,192.168.4.10,21440
-61.10918843567631,192.168.4.7,21440
-68.23796969225145,192.168.4.6,21440
-67.31885128480991,192.168.4.9,21440
-60.38326672739444,192.168.4.5,21440
-71.86126191499781,192.168.4.11,21520
-60.30902031698294,192.168.4.5,21520
-68.19938469255999,192.168.4.6,21520
-77.54304850267987,192.168.4.10,21520
-67.34007368747767,192.168.4.9,21520
-67.3294787120515,192.168.4.9,21536
-71.83442776445936,192.168.4.11,21536
-61.07460025843578,192.168.4.7,21536
-68.19317078106575,192.168.4.6,21536
-60.29939384365824,192.168.4.5,21536
-69.34469460868264,192.168.4.3,21536
-77.46292725886765,192.168.4.10,21536
-61.0099145369692,192.168.4.7,21552
-67.28806118167032,192.168.4.9,21552
-71.80843121728473,192.168.4.11,21552
-60.258917643377,192.168.4.5,21552
-69.33395363603917,192.168.4.3,21552
-71.75209277861309,192.168.4.11,21568
-60.94725225469361,192.168.4.7,21568
-69.3235480595157,192.168.4.3,21568
-60.21970408018001,192.168.4.5,21568
-67.27908761867516,192.168.4.9,21568
-77.47983571060387,192.168.4.10,21568
-68.18715098737799,192.168.4.6,21568
-68.18131920589667,192.168.4.6,21584
-71.66636072067246,192.168.4.11,21584
-77.4962004354573,192.168.4.10,21584
-60.18171360365108,192.168.4.5,21584
-60.88654952339363,192.168.4.7,21584
-67.27039402173021,192.168.4.9,21584
-69.2823105599172,192.168.4.3,21584
-71.6144534789998,192.168.4.11,21600
-77.51203995283753,192.168.4.10,21600
-68.17566952681395,192.168.4.6,21600
-67.23082298503986,192.168.4.9,21600
-60.82774452563479,192.168.4.7,21600
-69.27351519128091,192.168.4.3,21600
-60.14490791698076,192.168.4.5,21600
-69.20268789359393,192.168.4.3,21616
-71.59531409330835,192.168.4.11,21616
-67.25478076447857,192.168.4.9,21616
-60.17153962846105,192.168.4.5,21616
-68.13903944656005,192.168.4.6,21616
-68.16586262119098,192.168.4.6,21632
-67.2468453552914,192.168.4.9,21632
-60.80194541078881,192.168.4.7,21632
-71.57677167268626,192.168.4.11,21632
-69.19637384401955,192.168.4.3,21632
-60.19734097929628,192.168.4.5,21632
-69.19025678637816,192.168.4.3,21648
-60.22233794291024,192.168.4.5,21648
-60.776952429924144,192.168.4.7,21648
-71.52766149577349,192.168.4.11,21648
-67.23915739464609,192.168.4.9,21648
-68.22300188932779,192.168.4.6,21648
-77.4331095923763,192.168.4.10,21664
-60.75274021052149,192.168.4.7,21664
-68.18490343943098,192.168.4.6,21664
-69.46466824138801,192.168.4.3,21664
-60.246555672752926,192.168.4.5,21664
-71.5112275596001,192.168.4.11,21664
-67.20056540427733,192.168.4.9,21664
-69.54363695456506,192.168.4.3,21680
-60.69812335786956,192.168.4.7,21680
-60.27001852886659,192.168.4.5,21680
-71.52644975929316,192.168.4.11,21680
-68.17914368561684,192.168.4.6,21680
-67.22546195061341,192.168.4.9,21680
-69.52670482198208,192.168.4.3,21696
-71.54119738914719,192.168.4.11,21696
-68.2670095026825,192.168.4.6,21696
-60.23047023599236,192.168.4.5,21696
-67.24958239349978,192.168.4.9,21696
-68.35213474988738,192.168.4.6,21712
-60.28557184339718,192.168.4.5,21712
-67.24181019909149,192.168.4.9,21712
-77.45091149317223,192.168.4.10,21712
-71.58662700372251,192.168.4.11,21712
-69.51030068126687,192.168.4.3,21712
-77.43675930370479,192.168.4.10,21744
-67.296560113045,192.168.4.9,21744
-71.56835897185475,192.168.4.11,21744
-60.24554123861641,192.168.4.5,21744
-69.49440801173053,192.168.4.3,21744
-68.40345920945455,192.168.4.6,21744
-71.58180024488315,192.168.4.11,21760
-60.64521196347312,192.168.4.7,21760
-67.38074286392236,192.168.4.9,21760
-69.47901081471299,192.168.4.3,21760
-68.45318322695475,192.168.4.6,21760
-60.23789566112222,192.168.4.5,21760
-77.42305825053079,192.168.4.10,21760
-71.56368349469695,192.168.4.11,21776
-69.46409359662746,192.168.4.3,21776
-60.71857958319246,192.168.4.7,21776
-77.3784384692796,192.168.4.10,21776
-67.33774878920502,192.168.4.9,21776
-68.53250061536805,192.168.4.6,21776
-60.261625290155294,192.168.4.5,21776
-60.25347923263492,192.168.4.5,21792
-71.54613131251938,192.168.4.11,21792
-60.69619227918744,192.168.4.7,21792
-77.39791872015789,192.168.4.10,21792
-68.51591711208282,192.168.4.6,21792
-67.32723208514346,192.168.4.9,21792
-69.44964135259673,192.168.4.3,21792
-68.49985056861739,192.168.4.6,21808
-60.24558696317004,192.168.4.5,21808
-60.67450365445579,192.168.4.7,21808
-71.5602637174949,192.168.4.11,21808
-69.49791941819497,192.168.4.3,21808
-67.2547691017472,192.168.4.9,21808
-60.20680535167708,192.168.4.5,21824
-68.45314402798677,192.168.4.6,21824
-67.21570016742686,192.168.4.9,21824
-60.68464338221952,192.168.4.7,21824
-69.51355376787754,192.168.4.3,21824
-71.57395577817992,192.168.4.11,21824
-69.46642417880982,192.168.4.3,21840
-60.6321666344852,192.168.4.7,21840
-68.40789321919853,192.168.4.6,21840
-77.38545285694114,192.168.4.10,21840
-60.23150122120811,192.168.4.5,21840
-67.20898417800534,192.168.4.9,21840
-71.52494853466779,192.168.4.11,21840
-71.5397396247903,192.168.4.11,21856
-77.31075165809271,192.168.4.10,21856
-67.20247741176642,192.168.4.9,21856
-60.22429361539544,192.168.4.5,21856
-68.36405265714068,192.168.4.6,21856
-69.42076317391457,192.168.4.3,21856
-60.64362414086019,192.168.4.7,21856
-77.26972025283612,192.168.4.10,21872
-67.22730803036517,192.168.4.9,21872
-60.186176771274425,192.168.4.5,21872
-68.35271665276859,192.168.4.6,21872
-69.71903169793019,192.168.4.3,21872
-71.49179950844791,192.168.4.11,21872
-60.623576993183846,192.168.4.7,21872
-60.635301075230096,192.168.4.7,21888
-68.37287153599654,192.168.4.6,21888
-77.26127993839378,192.168.4.10,21888
-69.69664367280146,192.168.4.3,21888
-71.47648748318181,192.168.4.11,21888
-67.22023097620374,192.168.4.9,21888
-60.21151378551452,192.168.4.5,21888
-68.36126144171573,192.168.4.6,21904
-60.23606165630157,192.168.4.5,21904
-71.46165242557164,192.168.4.11,21904
-67.15110687315493,192.168.4.9,21904
-69.61268161289111,192.168.4.3,21904
-60.61551472090097,192.168.4.7,21904
-60.5963452931241,192.168.4.7,21920
-67.08413578710908,192.168.4.9,21920
-71.44727945709225,192.168.4.11,21920
-69.53133522258523,192.168.4.3,21920
-60.25984499100037,192.168.4.5,21920
-68.31887672425246,192.168.4.6,21920
-71.402220851096,192.168.4.11,21936
-60.18949109886841,192.168.4.5,21936
-69.85727385574889,192.168.4.3,21936
-60.57777349462801,192.168.4.7,21936
-68.30894825394853,192.168.4.6,21936
-77.25310641191166,192.168.4.10,21936
-67.0503834846228,192.168.4.9,21936
-67.04881491919083,192.168.4.9,21952
-60.5286389227436,192.168.4.7,21952
-68.299329085227,192.168.4.6,21952
-71.42083145586868,192.168.4.11,21952
-69.79944911612738,192.168.4.3,21952
-77.24519099894549,192.168.4.10,21952
-60.21472373410133,192.168.4.5,21952
-69.77455927192749,192.168.4.3,21968
-60.176907527124975,192.168.4.5,21968
-77.23752532885487,192.168.4.10,21968
-71.40772990723028,192.168.4.11,21968
-67.04729520453215,192.168.4.9,21968
-68.29000956693318,192.168.4.6,21968
-60.48103588984913,192.168.4.7,21968
-60.10913770800566,192.168.4.5,21984
-68.21871194621409,192.168.4.6,21984
-77.23010132224519,192.168.4.10,21984
-67.01469097546044,192.168.4.9,21984
-60.46605646409875,192.168.4.7,21984
-69.75044467478904,192.168.4.3,21984
-71.39503638797277,192.168.4.11,21984
-71.35160633524265,192.168.4.11,22016
-77.22291117908753,192.168.4.10,22016
-67.01423362293401,192.168.4.9,22016
-60.42040474952396,192.168.4.7,22016
-69.72708114785462,192.168.4.3,22016
-60.07460918798933,192.168.4.5,22016
-68.180768880353,192.168.4.6,22016
-60.07228655178991,192.168.4.5,22032
-69.6733127392779,192.168.4.3,22032
-66.98265927799078,192.168.4.9,22032
-60.46959076235564,192.168.4.7,22032
-68.17514094601296,192.168.4.6,22032
-77.21594736746849,192.168.4.10,22032
-71.34066029247222,192.168.4.11,22032
-68.16968829860674,192.168.4.6,22048
-69.90140845702766,192.168.4.3,22048
-71.33005511695865,192.168.4.11,22048
-60.45496880889324,192.168.4.7,22048
-67.01433006984087,192.168.4.9,22048
-60.070036238468646,192.168.4.5,22048
-77.2092026129259,192.168.4.10,22048
-69.84221410893599,192.168.4.3,22064
-71.31978018479275,192.168.4.11,22064
-60.47193943524535,192.168.4.7,22064
-66.98275326540339,192.168.4.9,22064
-77.20266988833033,192.168.4.10,22064
-60.098986222034085,192.168.4.5,22064
-68.19553800396773,192.168.4.6,22064
-69.72260010954501,192.168.4.3,22080
-60.15816480603609,192.168.4.5,22080
-60.42610860865022,192.168.4.7,22080
-67.01442062013521,192.168.4.9,22080
-68.22058265646314,192.168.4.6,22080
-71.30982520400453,192.168.4.11,22080
-67.01397170294813,192.168.4.9,22128
-69.70010467594976,192.168.4.3,22128
-60.41284139174327,192.168.4.7,22128
-60.12211135343794,192.168.4.5,22128
-71.33131066013668,192.168.4.11,22128
-68.24484735423046,192.168.4.6,22128
-60.14943969604096,192.168.4.5,22144
-60.36885227851724,192.168.4.7,22144
-67.01353676365092,192.168.4.9,22144
-68.2372248817577,192.168.4.6,22144
-69.61604782919683,192.168.4.3,22144
-71.32099688387703,192.168.4.11,22144
-60.14478772114559,192.168.4.5,22160
-68.19870854360282,192.168.4.6,22160
-66.98198555481231,192.168.4.9,22160
-71.31100424664469,192.168.4.11,22160
-69.59686982944599,192.168.4.3,22160
-60.357368177148494,192.168.4.7,22176
-60.17140986291834,192.168.4.5,22176
-68.192522556168,192.168.4.6,22176
-71.33245255486858,192.168.4.11,22176
-69.57828899947135,192.168.4.3,22176
-66.95141671470004,192.168.4.9,22176
-68.18652919435544,192.168.4.6,22192
-60.19720314711644,192.168.4.5,22192
-71.3221034321703,192.168.4.11,22192
-60.34624180408905,192.168.4.7,22192
-77.19634240427527,192.168.4.10,22192
-69.5602867312935,192.168.4.3,22192
-66.89067019414574,192.168.4.9,22192
-60.19106441504656,192.168.4.5,22208
-71.31207653088593,192.168.4.11,22208
-69.54284499795239,192.168.4.3,22208
-68.14959199945531,192.168.4.6,22208
-77.1589987212434,192.168.4.10,22208
-66.83181499386555,192.168.4.9,22208
-71.3334910925993,192.168.4.11,22224
-77.12282698608671,192.168.4.10,22224
-60.24737447867953,192.168.4.5,22224
-69.49481652332592,192.168.4.3,22224
-66.80592132270434,192.168.4.9,22224
-68.11380493885373,192.168.4.6,22224
-60.39772948855845,192.168.4.7,22224
-66.81196279322758,192.168.4.9,22240
-71.32310980739689,192.168.4.11,22240
-68.04800216320439,192.168.4.6,22240
-60.20854532126472,192.168.4.5,22240
-60.50988010803388,192.168.4.7,22240
-69.47941307150086,192.168.4.3,22240
-60.20205359990968,192.168.4.5,22256
-60.5562718773422,192.168.4.7,22256
-68.04650786489151,192.168.4.6,22256
-71.37530968226466,192.168.4.11,22256
-69.52674809964265,192.168.4.3,22256
-66.84894501153771,192.168.4.9,22256
-60.60121878888089,192.168.4.7,22272
-71.3947555662614,192.168.4.11,22272
-69.41696297350855,192.168.4.3,22272
-66.91590457675451,192.168.4.9,22272
-60.351406349421225,192.168.4.5,22272
-68.01393046959143,192.168.4.6,22272
-60.40272437763949,192.168.4.5,22288
-77.15019863710401,192.168.4.10,22288
-60.64476589181724,192.168.4.7,22288
-66.88739376066889,192.168.4.9,22288
-71.35133862582913,192.168.4.11,22288
-69.43511240475242,192.168.4.3,22288
-68.01349682179546,192.168.4.6,22288
-77.1455124955825,192.168.4.10,22304
-60.45244479911372,192.168.4.5,22304
-60.749220510705,192.168.4.7,22304
-71.34040195054764,192.168.4.11,22304
-69.45269677725119,192.168.4.3,22304
-68.07533523378952,192.168.4.6,22304
-66.92202749500254,192.168.4.9,22304
-68.16637748269284,192.168.4.6,22320
-67.0178397528085,192.168.4.9,22320
-60.50061736423456,192.168.4.5,22320
-77.1721683657972,192.168.4.10,22320
-69.43860485239466,192.168.4.3,22320
-71.36093423124514,192.168.4.11,22320
-60.75702765961168,192.168.4.7,22320
-67.07954096551101,192.168.4.9,22336
-69.39382294028557,192.168.4.3,22336
-60.45390602091387,192.168.4.5,22336
-71.34969893802568,192.168.4.11,22336
-68.2234562743635,192.168.4.6,22336
-69.25704943686321,192.168.4.3,22352
-71.40106994952303,192.168.4.11,22352
-60.76459168856281,192.168.4.7,22352
-77.166798269639,192.168.4.10,22352
-60.43977683386733,192.168.4.5,22352
-67.13932134545988,192.168.4.9,22352
-68.27875801703995,192.168.4.6,22352
-60.77192017494895,192.168.4.7,22368
-60.394959571442136,192.168.4.5,22368
-67.2283687908295,192.168.4.9,22368
-71.45084171981992,192.168.4.11,22368
-69.18679093227202,192.168.4.3,22368
-68.33233805819656,192.168.4.6,22368
-60.84128185809194,192.168.4.7,22384
-77.1304093116752,192.168.4.10,22384
-67.28351612877725,192.168.4.9,22384
-60.4137931790491,192.168.4.5,22384
-68.38425001946683,192.168.4.6,22384
-69.21210480259438,192.168.4.3,22384
-71.49906404884814,192.168.4.11,22384
-69.14324581445831,192.168.4.3,22416
-60.87735328224702,192.168.4.7,22416
-68.4345458506398,192.168.4.6,22416
-77.0951593970809,192.168.4.10,22416
-67.33694670655545,192.168.4.9,22416
-60.36978493436542,192.168.4.5,22416
-71.51465718360743,192.168.4.11,22416
-60.912301530096194,192.168.4.7,22432
-68.48327588195046,192.168.4.6,22432
-67.32645828006989,192.168.4.9,22432
-60.35827437369202,192.168.4.5,22432
-69.13878683404758,192.168.4.3,22432
-71.46750905142113,192.168.4.11,22432
-60.409377444516366,192.168.4.5,22448
-60.97729161102252,192.168.4.7,22448
-67.19178523352774,192.168.4.9,22496
-68.40597580815049,192.168.4.6,22496
-60.39663450743556,192.168.4.5,22496
-60.97799851890067,192.168.4.7,22496
-71.48408434970938,192.168.4.11,22496
-67.2169431138037,192.168.4.9,22512
-77.15455203823076,192.168.4.10,22512
-60.38428824854667,192.168.4.5,22512
-61.00981303971223,192.168.4.7,22512
-68.3933385231965,192.168.4.6,22512
-69.16559474979339,192.168.4.3,22512
-71.46901587800839,192.168.4.11,22512
-61.071766456519256,192.168.4.7,22528
-60.341198821662886,192.168.4.5,22528
-67.24131783932027,192.168.4.9,22528
-68.4122227325878,192.168.4.6,22528
-69.12931211532396,192.168.4.3,22528
-71.48554420132498,192.168.4.11,22528
-60.29945072376639,192.168.4.5,22544
-61.10066169762345,192.168.4.7,22544
-71.50155800454179,192.168.4.11,22544
-68.39939106297953,192.168.4.6,22544
-77.149733632638,192.168.4.10,22544
-67.26493379366113,192.168.4.9,22544
-69.12528689775488,192.168.4.3,22544
-68.41808677172563,192.168.4.6,22560
-61.15978643303737,192.168.4.7,22560
-60.290129599848974,192.168.4.5,22560
-71.48594570791953,192.168.4.11,22560
-67.28781460083701,192.168.4.9,22560
-77.14506590638595,192.168.4.10,22560
-69.12138698601471,192.168.4.3,22560
-69.0864806973178,192.168.4.3,22576
-71.47081941052622,192.168.4.11,22576
-61.18594142115234,192.168.4.7,22576
-67.30998314898235,192.168.4.9,22576
-77.14054410603345,192.168.4.10,22576
-68.46732832915444,192.168.4.6,22576
-60.24997126688149,192.168.4.5,22576
-69.08378875067248,192.168.4.3,22592
-67.30033416432703,192.168.4.9,22592
-77.136163631841,192.168.4.10,22592
-61.21128211916126,192.168.4.7,22592
-68.45278143519441,192.168.4.6,22592
-60.211063005527606,192.168.4.5,22592
-71.45616398122048,192.168.4.11,22592
-68.40755966626624,192.168.4.6,22608
-67.2909855411976,192.168.4.9,22608
-69.36132950879777,192.168.4.3,22608
-61.23583388871758,192.168.4.7,22608
-77.16308547156868,192.168.4.10,22608
-71.44196476016747,192.168.4.11,22608
-60.204493186546735,192.168.4.5,22608
-69.31895458924802,192.168.4.3,22624
-71.42820754413927,192.168.4.11,22624
-77.15800322834899,192.168.4.10,22624
-68.39487328910516,192.168.4.6,22624
-60.2292551290688,192.168.4.5,22624
-61.166235537080205,192.168.4.7,22624
-67.25080056503265,192.168.4.9,22624
-68.44483703028739,192.168.4.6,22640
-69.27789876955438,192.168.4.3,22640
-77.12191887807647,192.168.4.10,22640
-61.12993240454881,192.168.4.7,22640
-71.41487857227571,192.168.4.11,22640
-67.3052484636196,192.168.4.9,22640
-60.22211905384104,192.168.4.5,22640
-61.06363108693712,192.168.4.7,22656
-77.11812003872103,192.168.4.10,22656
-69.30037597269805,192.168.4.3,22656
-60.24633230302773,192.168.4.5,22656
-68.46211789118351,192.168.4.6,22656
-67.3268741948523,192.168.4.9,22656
-71.40196451229056,192.168.4.11,22656
-69.29102603493237,192.168.4.3,22672
-60.96826556156903,192.168.4.7,22672
-77.14559658125208,192.168.4.10,22672
-71.38945244710945,192.168.4.11,22672
-67.31669949881199,192.168.4.9,22672
-68.44773331838608,192.168.4.6,22672
-60.20753751405264,192.168.4.5,22672
-60.23220460209148,192.168.4.5,22688
-77.14106052845734,192.168.4.10,22688
-68.46492397134267,192.168.4.6,22688
-67.27571430160381,192.168.4.9,22688
-69.2819671497152,192.168.4.3,22688
-71.37732986192562,192.168.4.11,22688
-60.938125224221295,192.168.4.7,22688
-60.25610385514262,192.168.4.5,22720
-61.03343551934727,192.168.4.7,22720
-67.29825928124912,192.168.4.9,22720
-68.41932468978231,192.168.4.6,22720
-71.39671185335771,192.168.4.11,22720
-68.4062722177549,192.168.4.6,22736
-67.2889753159312,192.168.4.9,22736
-71.38436332752212,192.168.4.11,22736
-69.27319025576169,192.168.4.3,22736
-77.16781925075634,192.168.4.10,22736
-60.31038626422462,192.168.4.5,22736
-61.00126673752765,192.168.4.7,22736
-71.40352635068705,192.168.4.11,22752
-61.03235522962177,192.168.4.7,22752
-68.39362605056047,192.168.4.6,22752
-69.23355924940425,192.168.4.3,22752
-77.16259141474688,192.168.4.10,22752
-67.31110747838775,192.168.4.9,22752
-60.33185191661836,192.168.4.5,22752
-77.15752668191055,192.168.4.10,22768
-71.39096573085342,192.168.4.11,22768
-67.23916937794482,192.168.4.9,22768
-68.38137353907996,192.168.4.6,22768
-60.29039530136986,192.168.4.5,22768
-61.0002202310531,192.168.4.7,22768
-67.231724731627,192.168.4.9,22784
-68.1204843973142,192.168.4.6,22784
-71.37879609691001,192.168.4.11,22784
-60.281356159231926,192.168.4.5,22784
-69.63094392869372,192.168.4.3,22784
-68.14786127446519,192.168.4.6,22800
-71.39813236558076,192.168.4.11,22800
-60.27259838382778,192.168.4.5,22800
-61.00021337574908,192.168.4.7,22800
-67.2556388867519,192.168.4.9,22800
-77.12147130852524,192.168.4.10,22800
-69.61130437685992,192.168.4.3,22800
-67.2476816034846,192.168.4.9,22816
-69.62340339169415,192.168.4.3,22816
-60.93795130046789,192.168.4.7,22816
-71.44799380545268,192.168.4.11,22816
-60.26411321642498,192.168.4.5,22816
-68.2055131512866,192.168.4.6,22816
-77.14883509632904,192.168.4.10,22816
-69.60399859493,192.168.4.3,22832
-68.1991161098905,192.168.4.6,22832
-71.43404908187297,192.168.4.11,22832
-67.2088449855931,192.168.4.9,22832
-60.255892170985696,192.168.4.5,22832
-77.08190741519097,192.168.4.10,22832
-71.45166545089793,192.168.4.11,22848
-60.27905398544726,192.168.4.5,22848
-68.22404533212693,192.168.4.6,22848
-77.0793564213357,192.168.4.10,22848
-67.202344266067,192.168.4.9,22848
-69.58519783210404,192.168.4.3,22848
-71.49986047271132,192.168.4.11,22864
-61.00213804339669,192.168.4.7,22864
-68.21707144806614,192.168.4.6,22864
-77.10802870160808,192.168.4.10,22864
-69.5669822992547,192.168.4.3,22864
-60.332621778498215,192.168.4.5,22864
-67.19604589794587,192.168.4.9,22864
-60.41564908002872,192.168.4.5,22880
-61.033199090600576,192.168.4.7,22880
-68.2103146459603,192.168.4.6,22880
-71.45317432948077,192.168.4.11,22880
-67.22107055704302,192.168.4.9,22880
-60.46496504425178,192.168.4.5,22896
-71.43906838353453,192.168.4.11,22896
-61.00103813834557,192.168.4.7,22896
-67.21418930270663,192.168.4.9,22896
-68.20376816805637,192.168.4.6,22896
-77.10466439689873,192.168.4.10,22896
-69.86060489412841,192.168.4.3,22896
-67.20752224392379,192.168.4.9,22912
-68.22855251254214,192.168.4.6,22912
-69.83381676969863,192.168.4.3,22912
-60.51274593646295,192.168.4.5,22912
-60.96987832772419,192.168.4.7,22912
-71.42540151962203,192.168.4.11,22912
-67.20106271306999,192.168.4.9,22928
-69.80786249992427,192.168.4.3,22928
-68.25256537865323,192.168.4.6,22928
-77.10140496812097,192.168.4.10,22928
-60.55903954090815,192.168.4.5,22928
-71.44328701528778,192.168.4.11,22928
-60.90856104057653,192.168.4.7,22928
-71.46061578271755,192.168.4.11,22944
-68.2758307820512,192.168.4.6,22944
-60.66614592817583,192.168.4.5,22944
-67.19480425009985,192.168.4.9,22944
-60.880279893217015,192.168.4.7,22944
-69.78271612710672,192.168.4.3,22944
-68.29837199068189,192.168.4.6,22960
-60.76991839479991,192.168.4.5,22960
-60.85287910103262,192.168.4.7,22960
-67.15761368784348,192.168.4.9,22960
-71.47740515205908,192.168.4.11,22960
-60.82633125641774,192.168.4.7,22976
-69.72722547561031,192.168.4.3,22976
-68.28908457323868,192.168.4.6,22976
-60.80820698282757,192.168.4.5,22976
-71.49367191393708,192.168.4.11,22976
-67.18383456004085,192.168.4.9,22976
-77.19166952477809,192.168.4.10,22976
-68.28008624935607,192.168.4.6,22992
-60.8453037568674,192.168.4.5,22992
-60.83173709343365,192.168.4.7,22992
-67.27149302337051,192.168.4.9,22992
-69.673462114506,192.168.4.3,22992
-77.15456101470204,192.168.4.10,22992
-71.4783054389885,192.168.4.11,22992
-67.3252960479413,192.168.4.9,23008
-77.08746987129399,192.168.4.10,23008
-68.33362191118445,192.168.4.6,23008
-69.65249926542089,192.168.4.3,23008
-71.46341727965346,192.168.4.11,23008
-60.88124581559138,192.168.4.5,23008
-60.83697465563994,192.168.4.7,23008
-68.32323728451479,192.168.4.6,23024
-76.8979160149427,192.168.4.10,23024
-60.74866751658436,192.168.4.7,23024
-67.28404373250157,192.168.4.9,23024
-60.91606910278438,192.168.4.5,23024
-71.44899254685177,192.168.4.11,23024
-69.60106196238357,192.168.4.3,23024
-60.75649079092948,192.168.4.7,23040
-71.46614368323539,192.168.4.11,23040
-68.3131759034421,192.168.4.6,23040
-69.55122577108408,192.168.4.3,23040
-67.24407548338824,192.168.4.9,23040
-76.86995701907624,192.168.4.10,23040
-60.94980844330353,192.168.4.5,23040
-76.9051431469603,192.168.4.10,23056
-68.303427705833,192.168.4.6,23056
-71.42050723450376,192.168.4.11,23056
-69.53406779647007,192.168.4.3,23056
-60.701816215452894,192.168.4.7,23056
-67.26760503371678,192.168.4.9,23056
-60.951370747383066,192.168.4.5,23056
-69.54857083666265,192.168.4.3,23088
-68.29398294280567,192.168.4.6,23088
-67.2592753335259,192.168.4.9,23088
-60.95288442158628,192.168.4.5,23088
-71.43854501987931,192.168.4.11,23088
-60.64884354967135,192.168.4.7,23088
-76.93923299697495,192.168.4.10,23088
-60.56639270083985,192.168.4.7,23104
-71.45602134156924,192.168.4.11,23104
-76.94112502401583,192.168.4.10,23104
-69.53149551615526,192.168.4.3,23104
-67.22007807529262,192.168.4.9,23104
-60.98547779813831,192.168.4.5,23104
-68.28483216897476,192.168.4.6,23104
-60.54876254529491,192.168.4.7,23120
-60.92367620195592,192.168.4.5,23120
-76.9429581087484,192.168.4.10,23120
-69.48382479575552,192.168.4.3,23120
-71.41070000238373,192.168.4.11,23120
-68.30709311029877,192.168.4.6,23120
-67.15097408127043,192.168.4.9,23120
-60.92605191815471,192.168.4.5,23136
-69.46876483104296,192.168.4.3,23136
-68.29753426352254,192.168.4.6,23136
-71.4290430435433,192.168.4.11,23136
-76.91359940029504,192.168.4.10,23136
-60.50055411104678,192.168.4.7,23136
-67.14627473756525,192.168.4.9,23136
-69.45417364113304,192.168.4.3,23152
-60.86610007940882,192.168.4.5,23152
-67.07946803336978,192.168.4.9,23152
-68.28827295624521,192.168.4.6,23152
-60.42271924938069,192.168.4.7,23152
-69.44003663393337,192.168.4.3,23168
-60.80801435818788,192.168.4.5,23168
-67.07699444675383,192.168.4.9,23168
-60.471815308542205,192.168.4.7,23168
-68.3104267783904,192.168.4.6,23168
-67.07459785540149,192.168.4.9,23184
-71.41568829609949,192.168.4.11,23184
-76.91628941402975,192.168.4.10,23184
-69.42633967161598,192.168.4.3,23184
-68.26963732822766,192.168.4.6,23184
-60.72060987290433,192.168.4.5,23184
-60.45712910968404,192.168.4.7,23184
-69.41306905647201,192.168.4.3,23200
-71.40274924195653,192.168.4.11,23200
