rssi,node,sequence
-50.45644860882559,192.168.4.11,43552
-65.2235258522104,192.168.4.6,43552
-62.02004305324696,192.168.4.7,43552
-58.02045277045179,192.168.4.5,43552
-63.38926168785232,192.168.4.3,43552
-64.38487343983826,192.168.4.10,43552
-57.953493449186894,192.168.4.5,43600
-63.34261329741263,192.168.4.3,43600
-50.47426816796333,192.168.4.11,43600
-62.01937608645021,192.168.4.7,43600
-63.33116242010574,192.168.4.3,43632
-50.52412839079835,192.168.4.11,43632
-57.889001519519205,192.168.4.5,43632
-65.25574245701698,192.168.4.6,43632
-61.98559319785188,192.168.4.7,43632
-64.3718860887321,192.168.4.10,43632
-64.29224330486127,192.168.4.10,43664
-63.286865719181485,192.168.4.3,43664
-61.88702789853525,192.168.4.7,43664
-50.57221552306218,192.168.4.11,43664
-57.859758019665854,192.168.4.5,43664
-57.83157207602863,192.168.4.5,43680
-64.24905373911365,192.168.4.10,43680
-63.24421802338992,192.168.4.3,43680
-50.65109684016485,192.168.4.11,43680
-57.86975576954056,192.168.4.5,43696
-61.82495455123216,192.168.4.7,43696
-63.236155497459976,192.168.4.3,43696
-50.694809081502974,192.168.4.11,43696
-64.3073194636274,192.168.4.10,43696
-63.29417675537555,192.168.4.3,43712
-50.70467465125617,192.168.4.11,43712
-65.2860776541278,192.168.4.6,43712
-61.79790958979832,192.168.4.7,43712
-57.87399941207536,192.168.4.5,43712
-64.36341616704524,192.168.4.10,43712
-61.77183426704881,192.168.4.7,43728
-65.31469529683348,192.168.4.6,43728
-64.41744575669865,192.168.4.10,43728
-57.91058437679426,192.168.4.5,43728
-63.25174901146477,192.168.4.3,43728
-50.52069262547319,192.168.4.11,43728
-57.816264658002176,192.168.4.5,43744
-61.71410402261702,192.168.4.7,43744
-63.24352196818852,192.168.4.3,43744
-50.56829828078673,192.168.4.11,43744
-64.53529305188131,192.168.4.10,43744
-61.62591987691076,192.168.4.7,43776
-64.48496065318642,192.168.4.10,43776
-63.26816968072909,192.168.4.3,43776
-57.7575522763821,192.168.4.5,43776
-50.58216256305509,192.168.4.11,43776
-63.32443870208585,192.168.4.3,43856
-64.50179190495801,192.168.4.10,43856
-57.73312038307253,192.168.4.5,43856
-50.62760984036188,192.168.4.11,43856
-61.60563646329551,192.168.4.7,43856
-65.22334880719413,192.168.4.6,43856
-63.249113483384704,192.168.4.3,43936
-64.45286023263895,192.168.4.10,43936
-65.13688258619048,192.168.4.6,43936
-57.7417088476962,192.168.4.5,43936
-61.61838461779052,192.168.4.7,43936
-50.63952496097169,192.168.4.11,43936
-57.78211939723749,192.168.4.5,43968
-61.59844103438755,192.168.4.7,43968
-50.71492409300958,192.168.4.11,43968
-63.2087347713946,192.168.4.3,43968
-65.24671149486008,192.168.4.6,44000
-64.50312846021461,192.168.4.10,44000
-50.75590743222642,192.168.4.11,44000
-57.8532112108408,192.168.4.5,44000
-61.57918257728856,192.168.4.7,44000
-61.624812726355806,192.168.4.7,44080
-63.13750064806576,192.168.4.3,44080
-65.31310742441936,192.168.4.6,44080
-50.76368040101184,192.168.4.11,44080
-64.55163573037866,192.168.4.10,44080
-57.889904250071744,192.168.4.5,44080
-50.67579563670407,192.168.4.11,44096
-64.50147771583163,192.168.4.10,44096
-61.63683895702441,192.168.4.7,44096
-63.16525677742965,192.168.4.3,44096
-57.925363322775176,192.168.4.5,44096
-65.37622262650393,192.168.4.6,44096
-63.09571864540533,192.168.4.3,44192
-50.74960826380693,192.168.4.11,44192
-61.58446610804595,192.168.4.7,44192
-64.4530534096767,192.168.4.10,44192
-57.95963538346668,192.168.4.5,44192
-62.2685286975178,192.168.4.7,44208
-64.50283576555182,192.168.4.10,44208
-50.6941121410874,192.168.4.11,44208
-63.028542603954506,192.168.4.3,44208
-57.992765116844176,192.168.4.5,44208
-65.47328649991348,192.168.4.6,44208
-58.02479508683503,192.168.4.5,44224
-65.5291691644183,192.168.4.6,44224
-50.76716853437079,192.168.4.11,44224
-62.22807307802181,192.168.4.7,44224
-63.05962568104878,192.168.4.3,44224
-58.05576587311402,192.168.4.5,44256
-64.48668698346927,192.168.4.10,44256
-50.80618543139938,192.168.4.11,44256
-63.08966345152604,192.168.4.3,44256
-62.25265458791328,192.168.4.7,44256
-58.08571619631815,192.168.4.5,44272
-50.9071610563952,192.168.4.11,44272
-64.53519462935456,192.168.4.10,44272
-62.212820295504685,192.168.4.7,44272
-63.15058745637164,192.168.4.3,44272
-50.78375027680228,192.168.4.11,44288
-64.48607402642006,192.168.4.10,44288
-62.17430326420201,192.168.4.7,44288
-63.209480793862845,192.168.4.3,44288
-58.11468303305145,192.168.4.5,44288
-62.16877450925688,192.168.4.7,44320
-50.85368950586479,192.168.4.11,44320
-63.29821902952782,192.168.4.3,44320
-58.20599812204199,192.168.4.5,44320
-62.16342730346072,192.168.4.7,44352
-63.38402282304806,192.168.4.3,44352
-65.61871326695471,192.168.4.6,44352
-58.199485286473625,192.168.4.5,44352
-50.70064830063187,192.168.4.11,44352
-64.47054767723513,192.168.4.10,44352
-58.28794176396949,192.168.4.5,44384
-50.741585653652535,192.168.4.11,44384
-62.12660692325067,192.168.4.7,44384
-64.48743284644964,192.168.4.10,44384
-63.498718619423954,192.168.4.3,44384
-62.059372129688505,192.168.4.7,44448
-58.310412518755975,192.168.4.5,44448
-63.60964812041704,192.168.4.3,44448
-64.53559956196104,192.168.4.10,44448
-50.81268643209658,192.168.4.11,44448
-50.850040130244594,192.168.4.11,44512
-64.55036745010995,192.168.4.10,44512
-58.332155833633365,192.168.4.5,44512
-63.65365025504094,192.168.4.3,44512
-64.50113051712997,192.168.4.10,44528
-50.72899441712863,192.168.4.11,44528
-65.56059592130266,192.168.4.6,44528
-58.384702904188025,192.168.4.5,44528
-61.99432522828658,192.168.4.7,44528
-63.63298445193504,192.168.4.3,44528
-58.37259145262836,192.168.4.5,44544
-50.76893045743362,192.168.4.11,44544
-61.93138937430483,192.168.4.7,44544
-63.73933430741594,192.168.4.3,44576
-50.77618666960163,192.168.4.11,44576
-58.39233015529928,192.168.4.5,44576
-61.90202182777914,192.168.4.7,44576
-64.4852350728454,192.168.4.10,44592
-58.47431560096859,192.168.4.5,44592
-63.77911772429446,192.168.4.3,44592
-61.90510872644289,192.168.4.7,44592
-50.689054005342456,192.168.4.11,44592
-64.43817904747075,192.168.4.10,44608
-63.84914414434949,192.168.4.3,44608
-65.57623432487534,192.168.4.6,44608
-58.52225385904829,192.168.4.5,44608
-50.54195930645912,192.168.4.11,44608
-61.87661354125658,192.168.4.7,44608
-63.88540298978878,192.168.4.3,44672
-50.399546843279616,192.168.4.11,44672
-61.88049536376754,192.168.4.7,44672
-58.53725638738972,192.168.4.5,44672
-64.36101506886978,192.168.4.10,44672
-58.58316567349443,192.168.4.5,44704
-64.28636922857976,192.168.4.10,44704
-50.48104718940213,192.168.4.11,44704
-65.66178951265475,192.168.4.6,44704
-61.88425260354273,192.168.4.7,44704
-63.92049341294589,192.168.4.3,44704
-50.30933879498311,192.168.4.11,44720
-58.50213227603824,192.168.4.5,44720
-61.91931030399314,192.168.4.7,44720
-63.922994744636085,192.168.4.3,44720
-64.24573823665186,192.168.4.10,44720
-63.92541579889368,192.168.4.3,44752
-61.92184417993151,192.168.4.7,44752
-50.39359768826825,192.168.4.11,44752
-58.51774284498502,192.168.4.5,44752
-64.20642589248182,192.168.4.10,44752
-63.95918011790598,192.168.4.3,44800
-61.89291142108328,192.168.4.7,44800
-64.16838619662025,192.168.4.10,44800
-58.53285718186597,192.168.4.5,44800
-50.443884059336966,192.168.4.11,44800
-64.0685630738276,192.168.4.10,44848
-63.99186469333413,192.168.4.3,44848
-50.49257935644512,192.168.4.11,44848
-58.48483634999267,192.168.4.5,44848
-61.864900965997016,192.168.4.7,44848
-58.43833823743704,192.168.4.5,44864
-64.03492191914376,192.168.4.10,44864
-50.32075696892812,192.168.4.11,44864
-64.02350576277856,192.168.4.3,44864
-61.80642727166519,192.168.4.7,44864
-50.341998979569865,192.168.4.11,44896
-63.939441196666486,192.168.4.10,44896
-58.39331289739498,192.168.4.5,44896
-64.02276839163845,192.168.4.3,44896
-61.78115317603555,192.168.4.7,44896
-61.975975108119165,192.168.4.7,44912
-74.24999813308399,192.168.4.12,44912
-63.84702482079086,192.168.4.10,44912
-65.67363602140624,192.168.4.6,44912
-50.39383484992068,192.168.4.11,44912
-58.34971217091289,192.168.4.5,44912
-64.02205449208165,192.168.4.3,44912
-50.47529221446111,192.168.4.11,44928
-62.22724994562813,192.168.4.7,44928
-63.78898978248616,192.168.4.10,44928
-65.68498507348832,192.168.4.6,44928
-63.990022461569794,192.168.4.3,44928
-58.27620696889696,192.168.4.5,44928
-63.92767971028047,192.168.4.3,44976
-50.5541835925382,192.168.4.11,44976
-58.20502300315228,192.168.4.5,44976
-74.22159489445527,192.168.4.12,44976
-62.50186967276964,192.168.4.7,44976
-65.66132663055298,192.168.4.6,44976
-63.732810637091454,192.168.4.10,44976
-62.76780035976716,192.168.4.7,45024
-50.474390136455405,192.168.4.11,45024
-63.83599850871498,192.168.4.3,45024
-65.63863057761388,192.168.4.6,45024
-63.58426788787384,192.168.4.10,45024
-63.80982864397119,192.168.4.3,45040
-58.29240537714172,192.168.4.5,45040
-50.55327333285472,192.168.4.11,45040
-63.59730932219719,192.168.4.10,45040
-58.34577734310375,192.168.4.5,45056
-50.37986247158442,192.168.4.11,45056
-63.51587107203781,192.168.4.10,45056
-63.75319395420927,192.168.4.3,45056
-58.39746804006138,192.168.4.5,45072
-63.76091469910695,192.168.4.3,45072
-50.21189971062468,192.168.4.11,45072
-63.53104407182627,192.168.4.10,45072
-63.54573536469376,192.168.4.10,45104
-62.99404266389086,192.168.4.7,45104
-50.33014480165699,192.168.4.11,45104
-58.447531615733936,192.168.4.5,45104
-74.40446520503649,192.168.4.12,45104
-63.7996646927669,192.168.4.3,45104
-65.75330067405505,192.168.4.6,45104
-63.62259142580401,192.168.4.10,45136
-58.55848701914098,192.168.4.5,45136
-74.55454435596815,192.168.4.12,45136
-63.86845614362166,192.168.4.3,45136
-65.86343822157183,192.168.4.6,45136
-50.53830744355286,192.168.4.11,45136
-63.275686542181205,192.168.4.7,45136
-58.60350083217701,192.168.4.5,45152
-50.67753184930237,192.168.4.11,45152
-63.79092432782693,192.168.4.10,45152
-63.90382327313749,192.168.4.3,45152
-65.93553537119095,192.168.4.6,45168
-50.8123912452794,192.168.4.11,45168
-63.92263828631247,192.168.4.10,45168
-75.02726258613741,192.168.4.12,45168
-58.67832107507194,192.168.4.5,45168
-63.610972296020336,192.168.4.7,45168
-63.87558085080079,192.168.4.3,45168
-63.8482274442683,192.168.4.3,45200
-51.005414659960834,192.168.4.11,45200
-63.987623646781294,192.168.4.10,45200
-58.75079200109148,192.168.4.5,45200
-63.821734479918064,192.168.4.3,45216
-64.11310294843754,192.168.4.10,45216
-58.85219805879571,192.168.4.5,45216
-63.87317674143013,192.168.4.7,45264
-50.97405481416191,192.168.4.11,45264
-65.93769995342952,192.168.4.6,45264
-64.23462319429329,192.168.4.10,45264
-75.18650499190811,192.168.4.12,45264
-58.88801452108228,192.168.4.5,45264
-63.764847572641344,192.168.4.3,45264
-51.130799054237336,192.168.4.11,45280
-74.9457719649098,192.168.4.12,45280
-63.70974789815345,192.168.4.3,45280
-64.28980117946791,192.168.4.10,45280
-58.89150842630461,192.168.4.5,45280
-64.34324100427075,192.168.4.10,45296
-74.80741830525803,192.168.4.12,45296
-66.00662648074648,192.168.4.6,45296
-51.34500354120351,192.168.4.11,45296
-63.68759320360576,192.168.4.3,45296
-58.95728314793212,192.168.4.5,45296
-51.30306653474452,192.168.4.11,45312
-63.66613378453954,192.168.4.3,45312
-58.95861552744398,192.168.4.5,45312
-63.7077562694704,192.168.4.3,45360
-51.38714772475032,192.168.4.11,45360
-64.06462603820492,192.168.4.7,45360
-59.02228022055567,192.168.4.5,45360
-64.39499864869056,192.168.4.10,45376
-66.10623609226664,192.168.4.6,45376
-64.15632799494418,192.168.4.7,45376
-59.08395208807908,192.168.4.5,45376
-51.43742602744841,192.168.4.11,45376
-63.77927341989323,192.168.4.3,45376
-66.20213760008528,192.168.4.6,45424
-64.27637865599276,192.168.4.7,45424
-63.84854932995121,192.168.4.3,45424
-59.17487401978459,192.168.4.5,45424
-64.38266152709792,192.168.4.10,45424
-51.6419858033582,192.168.4.11,45424
-63.94684609345722,192.168.4.3,45440
-64.46439258761255,192.168.4.10,45440
-51.90248812196685,192.168.4.11,45440
-59.294128405731456,192.168.4.5,45440
-64.48633572063454,192.168.4.7,45440
-52.6534976609595,192.168.4.11,45456
-59.40965351403566,192.168.4.5,45456
-64.6684384477682,192.168.4.10,45456
-66.32751886250252,192.168.4.6,45456
-64.07325187495677,192.168.4.3,45456
-64.68969650208679,192.168.4.7,45456
-59.58390831546113,192.168.4.5,45472
-66.51411382063291,192.168.4.6,45472
-53.069415586491296,192.168.4.11,45472
-75.29115780013298,192.168.4.12,45472
-64.22688423523697,192.168.4.3,45472
-64.83486249489711,192.168.4.10,45472
-64.68750774459369,192.168.4.3,45488
-53.37886091238974,192.168.4.11,45488
-75.5281313589816,192.168.4.12,45488
-64.96485422652229,192.168.4.10,45488
-59.7215489195502,192.168.4.5,45488
-66.62839364022169,192.168.4.6,45488
-65.01153137512354,192.168.4.7,45488
-53.64748479551177,192.168.4.11,45504
-65.13372245336825,192.168.4.3,45504
-59.82372328705338,192.168.4.5,45504
-66.60785802166036,192.168.4.6,45504
-53.81425194991098,192.168.4.11,45520
-64.96595092903263,192.168.4.10,45520
-75.6787660149751,192.168.4.12,45520
-65.31659504667809,192.168.4.3,45520
-65.35447565072226,192.168.4.7,45520
-59.92270580605384,192.168.4.5,45520
-66.62063486692323,192.168.4.6,45520
-64.68621660028948,192.168.4.10,45552
-59.95627519523104,192.168.4.5,45552
-66.53548763416357,192.168.4.6,45552
-65.46257988003057,192.168.4.3,45552
-54.06927844160687,192.168.4.11,45552
-75.46419519279503,192.168.4.12,45568
-64.38405357129942,192.168.4.10,45568
-65.43702763088768,192.168.4.7,45568
-54.22288624900891,192.168.4.11,45568
-66.38851167921447,192.168.4.6,45568
-65.5416661090061,192.168.4.3,45568
-59.92647885931002,192.168.4.5,45568
-65.39219290416506,192.168.4.7,45584
-66.2466491090659,192.168.4.6,45584
-64.0289740416489,192.168.4.10,45584
-54.34054933706494,192.168.4.11,45584
-75.0461682478401,192.168.4.12,45584
-59.86645597565563,192.168.4.5,45584
-65.68061204239115,192.168.4.3,45584
-63.560265166369206,192.168.4.10,45600
-59.83946159147373,192.168.4.5,45600
-74.61223803095695,192.168.4.12,45600
-54.547991645731805,192.168.4.11,45600
-66.0451878114986,192.168.4.6,45600
-65.47354385093985,192.168.4.7,45600
-63.26214436434405,192.168.4.10,45616
-65.81846631443268,192.168.4.6,45616
-74.2679398139831,192.168.4.12,45616
-65.67711026646828,192.168.4.7,45616
-65.81521741189238,192.168.4.3,45616
-54.717814251106645,192.168.4.11,45616
-59.71985003570322,192.168.4.5,45616
-59.759728738835854,192.168.4.5,45632
-74.00246002983236,192.168.4.12,45632
-65.81192830390361,192.168.4.7,45632
-63.12925134937345,192.168.4.10,45632
-65.63160382173912,192.168.4.6,45632
-54.97578189130275,192.168.4.11,45632
-65.6930597261554,192.168.4.7,45696
-66.00794041628923,192.168.4.3,45696
-63.18757491381167,192.168.4.10,45696
-73.95345676514499,192.168.4.12,45696
-65.57930448938325,192.168.4.6,45696
-59.704913077501615,192.168.4.5,45696
-55.59945677771332,192.168.4.11,45712
-65.4647798608815,192.168.4.6,45712
-66.07001049488892,192.168.4.3,45712
-59.62065873372861,192.168.4.5,45712
-63.212901073578266,192.168.4.10,45712
-66.4821262863609,192.168.4.7,45712
-63.11275281980157,192.168.4.10,45728
-59.35214857736402,192.168.4.5,45728
-65.35410663202146,192.168.4.6,45728
-66.31121228056223,192.168.4.7,45728
-73.81312940026534,192.168.4.12,45728
-55.8610904050342,192.168.4.11,45728
-62.95339870377644,192.168.4.10,45744
