rssi,node,millis
-79.36243645599268,192.168.4.3,5152
-59.16048016794976,192.168.4.5,5168
-63.345923460105496,192.168.4.10,5168
-69.62447312227089,192.168.4.7,5168
-59.50872334353969,192.168.4.11,5168
-62.89806961069616,192.168.4.12,5168
-58.69064359115284,192.168.4.6,5168
-79.03775078462839,192.168.4.3,5168
-78.64773531028452,192.168.4.3,5184
-58.594040278629365,192.168.4.6,5184
-63.36920206263604,192.168.4.10,5184
-59.19062180282548,192.168.4.5,5184
-69.41574815942134,192.168.4.7,5184
-59.52620789362021,192.168.4.11,5184
-59.11265751098441,192.168.4.5,5200
-63.42569430902471,192.168.4.12,5200
-63.35616979960767,192.168.4.10,5200
-78.74720530137645,192.168.4.3,5200
-58.50171831183908,192.168.4.6,5200
-59.54293202378087,192.168.4.11,5200
-58.37811305956792,192.168.4.6,5216
-78.55023952013889,192.168.4.3,5216
-59.55894175731341,192.168.4.11,5216
-59.07338241799031,192.168.4.5,5216
-63.34369422949396,192.168.4.10,5216
-69.17691202988838,192.168.4.7,5216
-59.57427921271842,192.168.4.11,5248
-78.2832582730694,192.168.4.3,5248
-58.29481482303672,192.168.4.6,5248
-64.00184930269945,192.168.4.12,5248
-69.1692775607712,192.168.4.7,5248
-59.00075799066189,192.168.4.5,5248
-63.19264566018926,192.168.4.10,5248
-64.77044970517993,192.168.4.12,5296
-68.82382410489514,192.168.4.7,5296
-58.89640897865237,192.168.4.5,5296
-78.19173365580355,192.168.4.3,5296
-58.18024021468507,192.168.4.6,5296
-63.11691469284884,192.168.4.10,5296
-59.58898302356353,192.168.4.11,5296
-58.83090961911884,192.168.4.5,5312
-58.07039908886805,192.168.4.6,5312
-68.49920666594866,192.168.4.7,5312
-65.28613547868467,192.168.4.12,5312
-59.603088705423446,192.168.4.11,5312
-63.00994537147674,192.168.4.10,5312
-59.7530853820263,192.168.4.11,5328
-58.630798770281615,192.168.4.5,5328
-62.94137789179011,192.168.4.10,5328
-58.37048092926008,192.168.4.5,5376
-65.77851014495906,192.168.4.12,5376
-57.96502613540505,192.168.4.6,5376
-68.3158234777759,192.168.4.7,5376
-62.909443597333045,192.168.4.10,5376
-59.86323023287907,192.168.4.11,5376
-78.02631224786074,192.168.4.3,5376
-62.81126595863185,192.168.4.10,5392
-68.02256802275987,192.168.4.7,5392
-58.290067275338494,192.168.4.5,5392
-57.86387693394176,192.168.4.6,5392
-77.86972862790569,192.168.4.3,5392
-59.90158992872784,192.168.4.11,5392
-77.9514456328873,192.168.4.3,5424
-58.21279016374034,192.168.4.5,5424
-57.76672584287101,192.168.4.6,5424
-67.8243587990743,192.168.4.7,5424
-60.106361295097145,192.168.4.11,5424
-66.21347331412044,192.168.4.12,5424
-62.81760323787016,192.168.4.10,5424
-62.79027716957898,192.168.4.10,5456
-57.67336413947327,192.168.4.6,5456
-60.23649512067803,192.168.4.11,5456
-58.10491164720927,192.168.4.5,5456
-67.6367390820187,192.168.4.7,5488
-58.26851608567527,192.168.4.5,5488
-60.26190204832466,192.168.4.11,5488
-77.8018068796933,192.168.4.3,5488
-57.58359837737383,192.168.4.6,5488
-62.76397934829183,192.168.4.10,5488
-62.77180124983489,192.168.4.10,5504
-67.38215440903697,192.168.4.7,5504
-58.45924099269666,192.168.4.5,5504
-60.286363168423065,192.168.4.11,5504
-57.53067109504231,192.168.4.6,5504
-66.59422105948593,192.168.4.12,5504
